split,path,stem,size_bytes,sha256,line_count,object_count,status
train,shiyan/data3/labels/train/1892.txt,1892,117,244da7cf2efe6f319d569bcd554f75fa7cddc44df6120b0bfe661047c0c42f01,3,3,ok
train,shiyan/data3/labels/train/1893.txt,1893,78,930ab79ea2250daac1741c9c159e1c288ed6b1372883eadc0705c1b8507b51d6,2,2,ok
train,shiyan/data3/labels/train/1894.txt,1894,266,8bfd81d06aaaae5cf83e0ba64f49a708185f11a95f31dc3129edd1ff94293b55,7,7,ok
train,shiyan/data3/labels/train/1895.txt,1895,78,f0ed9204c07a03f609cb12e173351bad68622a5ec6a1a5bd72d0a64764125cbb,2,2,ok
train,shiyan/data3/labels/train/1896.txt,1896,234,629e1244ab66ff2eb0c6ee24d76b4a8d5760341872d516cae8854a5eae012835,6,6,ok
train,shiyan/data3/labels/train/1897.txt,1897,39,91321a935a478b93b0d9c843d1d7642cf7fa7e9d60ea7d5c4d4c986915958773,1,1,ok
train,shiyan/data3/labels/train/1898.txt,1898,76,2f89868018006981017dba1bf1abff785d3eb218c6393553bed26f46c0255a8f,2,2,ok
train,shiyan/data3/labels/train/1899.txt,1899,117,c173e7700a9bf7f4928f12412a7f51834a92659d4fdf7ace6dae9ef3ce352549,3,3,ok
train,shiyan/data3/labels/train/1900.txt,1900,156,5652e3ab08b92c0e92b523e898a05c1d204acaed4d9bb2352cba21598b7d7357,4,4,ok
train,shiyan/data3/labels/train/1901.txt,1901,156,427e0d4467f682c93266c196dab340acecd0353e95fff513fb1b40777322522a,4,4,ok
train,shiyan/data3/labels/train/1902.txt,1902,117,97b719fc340a2a021565a877d7d6331abc15493def298954a7773e0d2c6bd7f8,3,3,ok
train,shiyan/data3/labels/train/1903.txt,1903,156,197f52e55ecd7ebbe1191f0296dbfa737038d6c353b3bfd9f3c0497b4d37419a,4,4,ok
train,shiyan/data3/labels/train/1904.txt,1904,266,c43a60239aba2d64cf7724da93704cfa45f24e9e54e7ddde19f87177fd49e398,7,7,ok
train,shiyan/data3/labels/train/1905.txt,1905,195,ae69b0af8b89f163c31c72e94013b026786bfb27b5be92d5a6414d7c5b2061f4,5,5,ok
train,shiyan/data3/labels/train/1906.txt,1906,117,4ac5ec8edc527ff8acbbfd5c29981aa93dec431d3c553c56d38242649f03fef8,3,3,ok
train,shiyan/data3/labels/train/1907.txt,1907,351,df247ac02d3ad82be3eebb77b03d814c05be06c3aface31f0c0bd95727b8e8b1,9,9,ok
train,shiyan/data3/labels/train/1908.txt,1908,228,8d1544fda70a0e5e5ab4fc2162be383510d3ac5d29b0ffa7202ffe203597f1f0,6,6,ok
train,shiyan/data3/labels/train/1909.txt,1909,190,3778bca5ab3487eb1bab8b622b47a84ec71fc8f883016b8e1e7d01176372374a,5,5,ok
train,shiyan/data3/labels/train/1910.txt,1910,312,ae7e0e872ea6302a50982e0dd7620306b0841e44ba458e48bb8dd9ef119e5e5c,8,8,ok
train,shiyan/data3/labels/train/1911.txt,1911,312,d655c12504c037df88ae05f29f54eea9261071b232b320ae967d1253f6926458,8,8,ok
train,shiyan/data3/labels/train/1912.txt,1912,195,d7522a874574e102ab7fc8132d89c755aa13470758a65f03c45bb8b3e83be406,5,5,ok
train,shiyan/data3/labels/train/1913.txt,1913,269,492456d498637e2b8fe3dd268c08efec3f0f3b6ed0d94735edcdb94c434ea03a,7,7,ok
train,shiyan/data3/labels/train/1914.txt,1914,39,66805e91d3686652b735a17f17f1627a3b0cb70a53b417a57607a42430d62ed9,1,1,ok
train,shiyan/data3/labels/train/1915.txt,1915,114,82fad099f9cdf20d649358b97ad08eb07c9528ccb3f15db04fa56afd37c84ef7,3,3,ok
train,shiyan/data3/labels/train/1916.txt,1916,156,7a53e2cd7608dfe783355dd0830c9024299b6d0007b3429927b4b9b9654c5b68,4,4,ok
train,shiyan/data3/labels/train/1917.txt,1917,273,55cccb1a521973482791f9577054ffe5abb2883a7de12e290d6124bf48aba4c8,7,7,ok
train,shiyan/data3/labels/train/1918.txt,1918,228,528743c73fe2fdaad07e3cb0f00acc1abb9a3888b0bf5a099602207b82f1eecc,6,6,ok
train,shiyan/data3/labels/train/1919.txt,1919,311,5fa974c8ac6612f3fd6f4bc5d0dc349b58cff0e004026db4edfefb9230eff5ce,8,8,ok
train,shiyan/data3/labels/train/1920.txt,1920,266,9bb4cd9f80bdd9ef8f429e5427314e8eaa5e0d7d3dd4a6da7628588ced82b811,7,7,ok
train,shiyan/data3/labels/train/1921.txt,1921,195,fdfdad4573766cd0a041f8a62d7c34d178b1a3fb2535a820d15ddb03a7dc5d85,5,5,ok
train,shiyan/data3/labels/train/1922.txt,1922,192,ee5f194f660bf1cb05eba44efb3ac15f6f11897a7cc6a8db35447706d5fe2c45,5,5,ok
train,shiyan/data3/labels/train/1923.txt,1923,152,8d1ff5ac183f245e21b5c9b8b2888197cff90d9d0814c0138c53a904ab13e6de,4,4,ok
train,shiyan/data3/labels/train/1924.txt,1924,39,2bf21e4da0af02a49287f75c411c56dd0872acfc69d01500275349f91dd6a1df,1,1,ok
train,shiyan/data3/labels/train/1925.txt,1925,156,5f57a23f6f21e51fdc514330d14a4b7e5588558e418f989fda3578c2d0460391,4,4,ok
train,shiyan/data3/labels/train/1926.txt,1926,117,659ff8cba90375f44935d964de892121cd4aea5be286f2d6737fc142ee29e4c1,3,3,ok
train,shiyan/data3/labels/train/1927.txt,1927,39,297ea96c1d126bc8abcffa0ede158ffb15add4648dc646f44b94481af1bde905,1,1,ok
train,shiyan/data3/labels/train/1928.txt,1928,234,6941c7c796d5bfb8d9eb630cf4f11fd22f6a373df89231030fea2157c11c3442,6,6,ok
train,shiyan/data3/labels/train/1929.txt,1929,195,b4955915dcc7fce2a4a467481b3352244e4223383b62bb16b5ac0ff0f37b1629,5,5,ok
train,shiyan/data3/labels/train/1930.txt,1930,156,c1b4fc8e511c85652e1d428a2f802d8efb2497264ecec4e2378ecfee84257b55,4,4,ok
train,shiyan/data3/labels/train/1931.txt,1931,76,aecfc304af872923cc21f9025a96a1c581a9f1a5c198fe2023a49aab18bd542a,2,2,ok
train,shiyan/data3/labels/train/1932.txt,1932,273,c742688a5ff447b245aa3d4e5e427013b0565360b542e5ee42adc364e3c0f220,7,7,ok
train,shiyan/data3/labels/train/1933.txt,1933,342,e6e3bac5ef0c20a1ea5a83d5155db2d69180bce0c2509bb7919eda301e0c4dcc,9,9,ok
train,shiyan/data3/labels/train/1934.txt,1934,195,b320072cfb2ddc0dfcebb9f0b42caab839947988458af506f7ff92fa2f7136e2,5,5,ok
train,shiyan/data3/labels/train/1935.txt,1935,190,e023807487d32e52c77d4cfb28d322a9d42a2068a70d861219c092b743d1c506,5,5,ok
train,shiyan/data3/labels/train/1936.txt,1936,228,5284b4bce8f5b9a35bc1cf1b5589c10e486b81741a8dc5f70891157780276727,6,6,ok
train,shiyan/data3/labels/train/1937.txt,1937,273,fecd1575f232c1f36bb969aa0831731152520beea13c09328850858e17ceb049,7,7,ok
train,shiyan/data3/labels/train/1938.txt,1938,78,8511f89abc92c02bfe9afe6b660a6bf2680573fbb3bd9d5ac5ad55f44cb86720,2,2,ok
train,shiyan/data3/labels/train/1939.txt,1939,312,6aab9920d0e5b57d2073d9599d2d83faa8123e07d2beac41a10df47321e3e58a,8,8,ok
train,shiyan/data3/labels/train/1940.txt,1940,76,045ae0518043578c90ee4ab86634d075a42cf3b34fae0c2f9b80960184818b76,2,2,ok
train,shiyan/data3/labels/train/1941.txt,1941,152,5416910eef9dd3f23e2413af6300f5ab6864e002caabd6faf89d5272e3307102,4,4,ok
train,shiyan/data3/labels/train/1942.txt,1942,156,eb1b2008b8d155faf4ce8cbdc49acdbb2d5679c675517a88429ceddadd9eb7d8,4,4,ok
train,shiyan/data3/labels/train/1943.txt,1943,496,457e622b070cf5f24abda85d587ac0aca9c0c7576052904d1b6bd314d82c5224,13,13,ok
train,shiyan/data3/labels/train/1944.txt,1944,77,293a8bcf1923829e9f6e374b0f58b59d315102bb0c8761664c92d2a30d8b390b,2,2,ok
train,shiyan/data3/labels/train/1945.txt,1945,195,984ee17c1242122b833232ecf6d475bc6ad63afadcafe45f521b0fa12b112376,5,5,ok
train,shiyan/data3/labels/train/1946.txt,1946,273,ec8e4e8eb8d341d122f1ea25c4853aec5f2f4b676b326d0312b881aac24149eb,7,7,ok
train,shiyan/data3/labels/train/1947.txt,1947,156,5831d5216eddbed489d3c6b58a75e17629470fdf79bd9965f385aa39ce3c4168,4,4,ok
train,shiyan/data3/labels/train/1948.txt,1948,351,f825d833850f02b0cf876a986ab1c07963be95d5c1c7565da567c4f29173b192,9,9,ok
train,shiyan/data3/labels/train/1949.txt,1949,390,72a966d1d576a8077524b6597ba39372c2aaca5c89509e14d8f440c53b83475f,10,10,ok
train,shiyan/data3/labels/train/1950.txt,1950,152,6c8ba934fe0bc97a9ad0a5a64a3826dfd109bf07e4d8d9679924645b860af20b,4,4,ok
train,shiyan/data3/labels/train/1951.txt,1951,273,6ef014c06029bbb16e5a5a2a8a2816453cb938e462de2915adcaf2229b84ccbc,7,7,ok
train,shiyan/data3/labels/train/1952.txt,1952,156,1c8b85bf23082a5ec68be18f936521ed3ceb8c08196a98fe36c95b400d1b7d29,4,4,ok
train,shiyan/data3/labels/train/1953.txt,1953,78,384e73aefa1b7a1aa023e38f92d4568c75b04d378eb1bb21c15eb444ecea1a47,2,2,ok
train,shiyan/data3/labels/train/1954.txt,1954,117,1095950d05c65db9c181d1e75210ddd0938228dea29156cf1c37fd185841ec9b,3,3,ok
train,shiyan/data3/labels/train/1955.txt,1955,195,768e32fa8a23014594cdf9b4aa2a2a64a577bc286d41aff0cb3151266c810f81,5,5,ok
train,shiyan/data3/labels/train/1956.txt,1956,38,75e1c7e7897502823ee9b73ddaa96ed10fa5cc1a0db6486551fc03762132064f,1,1,ok
train,shiyan/data3/labels/train/1957.txt,1957,156,eb52edba6a12912b733ae9d2feb81d782024fc0e71cfb2d49d1e0fe6f7296244,4,4,ok
train,shiyan/data3/labels/train/1958.txt,1958,195,3b5ff972be5b9f41594615fe714a00a592d3672344bcff6e263e826489e16eeb,5,5,ok
train,shiyan/data3/labels/train/1959.txt,1959,425,76fa134e89a98cb49d33e55a880778b41212134e1b9f5f1e7eca43cc129da80b,11,11,ok
train,shiyan/data3/labels/train/1960.txt,1960,156,f24aad17b65b25ae8b6780590239cdd0bc73c045ee97391ebcc856824a90519a,4,4,ok
train,shiyan/data3/labels/train/1961.txt,1961,230,35b13bb67095910635d5bb4b8e9ed16067ae7169699f26d027dfc15f957867a3,6,6,ok
train,shiyan/data3/labels/train/1962.txt,1962,76,ca9b7eddbd449d1710f2af320174492578da03aac464118103e736da8fe7deb6,2,2,ok
train,shiyan/data3/labels/train/1963.txt,1963,390,c11d1c01aefb06895f6ba43c6801887de35367e35fb3d8b5b39c380dbf23ae54,10,10,ok
train,shiyan/data3/labels/train/1964.txt,1964,76,b31d6d639b55d3969366f5aa72f245c1c263533623478da03ee1714a9e7723df,2,2,ok
train,shiyan/data3/labels/train/1965.txt,1965,39,de608e0a5871c6f749006129910f7ab564e9b5aea89d9c354b3fc89d12da6e4c,1,1,ok
train,shiyan/data3/labels/train/1966.txt,1966,540,537db0bc3f0c00161e0ccad0bdbbecbf768c583f64028bafef1240f23ee881c3,14,14,ok
train,shiyan/data3/labels/train/1967.txt,1967,155,2719f94ce5bea8d1a79233a68488e1d51a81d67e34da64815669da72cc027f29,4,4,ok
train,shiyan/data3/labels/train/1968.txt,1968,117,5cd4e4a2145c75a1164ccc932eaee365df27d90b8b3c3c6821708376943195c0,3,3,ok
train,shiyan/data3/labels/train/1969.txt,1969,382,9a35f2c13c67e2ce4d650f539f37b1390a1b720364cf1fe15a1b134648badbda,10,10,ok
train,shiyan/data3/labels/train/1970.txt,1970,234,ac76a693c513a4df6a05615c2cfdda9620b7f2c2555a5354d9b5aa63a01096d8,6,6,ok
train,shiyan/data3/labels/train/1971.txt,1971,195,d48ccaa4063740de9f4e47786f2ffa29256e3642255e8b0568bea3150775f7dd,5,5,ok
train,shiyan/data3/labels/train/1972.txt,1972,156,8302a2526802a4fa6ceb9741126274b7640d8b491812ee6df62bf26240bab1d8,4,4,ok
train,shiyan/data3/labels/train/1973.txt,1973,234,29d04710d2dd3c1db24dd19c640f4755abab732c769ca6e7bd1065ff566b2df9,6,6,ok
train,shiyan/data3/labels/train/1974.txt,1974,117,8df1f45bc2d23d504014ff9a9957c5ceed680a5b837d5d9a7d3c3c22f1959e21,3,3,ok
train,shiyan/data3/labels/train/1975.txt,1975,117,28eab511b7169d88ca493b134d4bdc5cc91c0691cc6b19fd5a11d90245793b84,3,3,ok
train,shiyan/data3/labels/train/1976.txt,1976,117,49219d76fa03c967210e9257c0fe0a9affc50c1219970b17078f7f4c4e961080,3,3,ok
train,shiyan/data3/labels/train/1977.txt,1977,464,a9531888f86be95754b9ad5037bd4dc5a0dfa086350f40016b0913cd40715be7,12,12,ok
train,shiyan/data3/labels/train/1978.txt,1978,380,fb77d5c1f1e0e358f97fc6094581ea70cb7c727ca983973dca9c26212f0ece3c,10,10,ok
train,shiyan/data3/labels/train/1979.txt,1979,39,d0945a5446ba9ee5164d6e39c04dce8491d5fde011e4a84638eac30b80d0a055,1,1,ok
train,shiyan/data3/labels/train/1980.txt,1980,117,699171d7abe174ba91aa58018dfea5521f6e44e5804feac9430229c43bdf44bd,3,3,ok
train,shiyan/data3/labels/train/1981.txt,1981,156,69f16eba1cd47511f551b20f9a7a5ae0ce93fee3812903b0c2ca75cc5fa40c42,4,4,ok
train,shiyan/data3/labels/train/1982.txt,1982,78,592c88f99c61055545b96023ec4ae0ce402df58a01e893d53566da51074c32e4,2,2,ok
train,shiyan/data3/labels/train/1983.txt,1983,156,f64d1f8c146672c2a2f015f1bf121335f436f9bcb1f2d9c9fb61f323c1a299e8,4,4,ok
train,shiyan/data3/labels/train/1984.txt,1984,1599,ab59e63568807f582c97b82ac5cbd5ec12cee6d64214ad5652fb099c2156532f,41,41,ok
train,shiyan/data3/labels/train/1985.txt,1985,156,4c27a1b382e8c4c3b72cebd3f97593e3d11b19032fb543702e1edf628db4a850,4,4,ok
train,shiyan/data3/labels/train/1986.txt,1986,114,748da484c0ff55c38e365269d51e0b21033b419c268b1312d03db8d93b1b34e6,3,3,ok
train,shiyan/data3/labels/train/1987.txt,1987,156,ed7caf5ceb0ccc1053802f9bc178571914c1825c0dc3d57456c379ccaf14e37a,4,4,ok
train,shiyan/data3/labels/train/1988.txt,1988,234,05b4b13ca0cddf61dfa7dfe5021d6ed2ead166840d409a3b2313f0eb35a15c86,6,6,ok
train,shiyan/data3/labels/train/1989.txt,1989,152,5d7796606b2f1725598700e61a74f0b3d5f99da04ac9668b1283df97afa1e1bd,4,4,ok
train,shiyan/data3/labels/train/1990.txt,1990,195,ac2ec2c7d40f5ba85ed6577c629b54aaeddbcb7b7a1d5826ab099f5ed36e9713,5,5,ok
train,shiyan/data3/labels/train/1991.txt,1991,195,5843210443f1a49fc1c78e18bd798a0fe4abb360cef2f52e4f75a46599f1c6c9,5,5,ok
train,shiyan/data3/labels/train/1992.txt,1992,155,46752a404030d65173d5339c99d6fadccd1ebf96df232f6dd2c16f2dd9349284,4,4,ok
train,shiyan/data3/labels/train/1993.txt,1993,156,b248f08247d0285730c6ea709e309f78f2bdd82c4282c1730c6b180a1f1e9bce,4,4,ok
train,shiyan/data3/labels/train/1994.txt,1994,152,4473492d4b134b71cf2aa8553efdabbbd607e5b125bf5740dface1e4ae1691cf,4,4,ok
train,shiyan/data3/labels/train/1995.txt,1995,351,3ef540012ae71323870cdfacab238e087ee175a0c214d61f474156f4c232b08d,9,9,ok
train,shiyan/data3/labels/train/1996.txt,1996,305,10fb41be7ef8c9f58ddbfaecbacccd1429edeebf8a66e26305187072e3b7ec1a,8,8,ok
train,shiyan/data3/labels/train/1997.txt,1997,39,aea9e42fd2db92a81340eb7a76d20f7bc6f525b86fb3d0ae9e0d52850ef906af,1,1,ok
train,shiyan/data3/labels/train/1998.txt,1998,117,0e6277e94f431016ef6153769bd18f03089ba6c29be840557330a3c43e0f858c,3,3,ok
train,shiyan/data3/labels/train/1999.txt,1999,234,165951743d158cdcd1c47068cb994a42d24e2efc0e504e18a446f83cbf3a4285,6,6,ok
train,shiyan/data3/labels/train/2000.txt,2000,156,3fe89337cdf4bb7990dd0baa50dd803d0bc1a0c4c9ce827e95bdfbcd07e391d7,4,4,ok
train,shiyan/data3/labels/train/2001.txt,2001,114,02d8177df6fde9c57a5b9b58d5f955f3886ffa20b67ee104ca0e3485b7582b90,3,3,ok
train,shiyan/data3/labels/train/2002.txt,2002,468,22a52e0e2ff9ff29ba544d9b15217210a16bc65585b1b86c05870919fa8fabeb,12,12,ok
train,shiyan/data3/labels/train/2003.txt,2003,39,5e53af7cbe6da65328a8fb2e48eedb5975fcd40395f5926b195c44e81b36dd9a,1,1,ok
train,shiyan/data3/labels/train/2004.txt,2004,156,36d488ce0d9614e40bb236c8fa533d4a4040991f3cc2d02cbdf0c9e297480be8,4,4,ok
train,shiyan/data3/labels/train/2005.txt,2005,273,90de098d1b24a9c3588aa2638c64f34a861cc9b336acf6ebc56a56b65de88b79,7,7,ok
train,shiyan/data3/labels/train/2006.txt,2006,156,89a1167d38a0708b8b3a45ea00b1da5b32e63d650da79ca9f8572553e43f58ff,4,4,ok
train,shiyan/data3/labels/train/2007.txt,2007,39,f53aaea0c95358077a09c594dd11bcb1a84942de671f203bd8c62fbd9a3381a2,1,1,ok
train,shiyan/data3/labels/train/2008.txt,2008,39,e97da3c481fcd1a5bcbda22a74e3f43c7b5d5fe53982f5a0a5e97e6ff9bfa665,1,1,ok
train,shiyan/data3/labels/train/2009.txt,2009,78,71f3fe805757e6167fae6739b2e5701cbbbecfa97fb607d687bad459289f87d9,2,2,ok
train,shiyan/data3/labels/train/2010.txt,2010,78,9c94785ef0520e95ed20362ef8b66ee0c589ea6ca8f1aec8cc8fcc5a124bb5d1,2,2,ok
train,shiyan/data3/labels/train/2011.txt,2011,153,9100907af172d68188c31fae9b940d0a0ae4196c5742ea80f8697dfb7a1fb4bf,4,4,ok
train,shiyan/data3/labels/train/2012.txt,2012,78,83754a78c1142e76c70dccbe52e540110031274f3bac6ea9bb5e59a11f5209a1,2,2,ok
train,shiyan/data3/labels/train/2013.txt,2013,39,0e420b113067fe76b3929d06a574f7530b71df79574007407cccd83827bd213f,1,1,ok
train,shiyan/data3/labels/train/2014.txt,2014,234,06d442c179754f115194d817edd20e8b54d3fc4edc6dff03906256f8bf57ddf7,6,6,ok
train,shiyan/data3/labels/train/2015.txt,2015,195,ba412bb6e35fcaedc413c3e04657eae890980813af52284f65787fe814a8649c,5,5,ok
train,shiyan/data3/labels/train/2016.txt,2016,456,22b4f95962ea67cf0e75e4154601bb60bc37a2bf178374ed6dfe6788a7655a23,12,12,ok
train,shiyan/data3/labels/train/2017.txt,2017,195,0debfc22daee1eb75f22d58b0491c03495fb17b9c82668b25728cc064081edec,5,5,ok
train,shiyan/data3/labels/train/2018.txt,2018,156,3b292516969c3603290649c9bae110b603fd49082c8c6cd3f2debf5424ea6faf,4,4,ok
train,shiyan/data3/labels/train/2019.txt,2019,38,1b59c13d883bc950ec50b1fb5141b0ca928b32e0b4a50a19da53bdff5e3a97ec,1,1,ok
train,shiyan/data3/labels/train/2020.txt,2020,156,c5c0c2a89eba83501f986e2362cb13fa95646c229dbc4608aa6dbe181861c33a,4,4,ok
train,shiyan/data3/labels/train/2021.txt,2021,195,132e3314d0cd953eb3cd489cbcc67dffaabde93907a2ffe6327632e7fccc389d,5,5,ok
train,shiyan/data3/labels/train/2022.txt,2022,76,b0a0f221f53311da40b672ab2059a1b65bbeeceba6c9f4002db1f0750e17b2a8,2,2,ok
train,shiyan/data3/labels/train/2023.txt,2023,156,d7f2d7f7493c744475507aeb955566c7acb9c4347f2e75b0bea5c58085a1c54f,4,4,ok
train,shiyan/data3/labels/train/2024.txt,2024,117,015c1c51b5a5276dc9a00cf2cb29f66859bdc9c741fc4a19768c607b9dc396bb,3,3,ok
train,shiyan/data3/labels/train/2025.txt,2025,156,b07631e5ba77f78575936ed128fe2056d8fb23b199dc308f6d2ed636c26a79d8,4,4,ok
train,shiyan/data3/labels/train/2026.txt,2026,114,775c952e23cb6bcf00e210974a376195582e72eacf6f0bb07b8d05d594edf5db,3,3,ok
train,shiyan/data3/labels/train/2027.txt,2027,273,2059265877f569122c156d291e560bcabba91f16f51f8b14dc62b72e2efd662e,7,7,ok
train,shiyan/data3/labels/train/2028.txt,2028,1266,0407b179462a28eaf58fb8e9deeab7503bdab18739f7e261e6818e2af7dd3a33,33,33,ok
train,shiyan/data3/labels/train/2029.txt,2029,538,76754e09ae0cdff4ce66e7761cd7e12c018a99af9fecc9fb9686f4bb61d60799,14,14,ok
train,shiyan/data3/labels/train/2030.txt,2030,156,215b209bdd06230f0c872f40c0e752bb5ac969642e85ccf2b04ed740d9f8c51c,4,4,ok
train,shiyan/data3/labels/train/2031.txt,2031,156,81e4e2b88929c9647aeb915c4c546b2950fd6de426d16b2cac6d23bc251184f8,4,4,ok
train,shiyan/data3/labels/train/2032.txt,2032,190,ab6191f1ac3145f46c6be5f2a7b92c5dc67c199dd2477eb4e7a930a48a50d7f7,5,5,ok
train,shiyan/data3/labels/train/2033.txt,2033,267,a3dba83739271687b7e97fc69ec41abcdde6216fc8bd428fa8b6019703a54bf7,7,7,ok
train,shiyan/data3/labels/train/2034.txt,2034,190,f4a006b87acc0eff6b16db5edc1911850a4a99637a63d13336b17ce3b14861d9,5,5,ok
train,shiyan/data3/labels/train/2035.txt,2035,390,ff1d5ed89103045281aa78d2ae23f5c9e93e924b8506d1558109ffd48b6f6a64,10,10,ok
train,shiyan/data3/labels/train/2036.txt,2036,390,49be7118419b886744793881d387749b4c9db9526fc4981c035c9cde67ff62f2,10,10,ok
train,shiyan/data3/labels/train/2037.txt,2037,273,1b0fe8be96f04ee966d5aeec33c1bc7fcb4b7637c5abc1173ae6f7d8d28eec6c,7,7,ok
train,shiyan/data3/labels/train/2038.txt,2038,78,630cfc75ed412721531263ba74db876195c14ccabfab798945c68c6b6fb01d90,2,2,ok
train,shiyan/data3/labels/train/2039.txt,2039,304,b9227c9f691e439c71092c313c4451a14ffa024e65f7b217afaefc1a470455ae,8,8,ok
train,shiyan/data3/labels/train/2040.txt,2040,273,7908786fda60f4d5edc12e59ad6de8f1030293310e355e4a6a63ebbc0cd25ff3,7,7,ok
train,shiyan/data3/labels/train/2041.txt,2041,117,9cc91bce46593db666172d0d6cbab3beea952847539bb624e008f8d9045e6b14,3,3,ok
train,shiyan/data3/labels/train/2042.txt,2042,780,f7761962ee66dcf625b408db74f7b292cbc06e687aa92e777499d7263a9a0880,20,20,ok
train,shiyan/data3/labels/train/2043.txt,2043,507,a29a32ceb7ccd20e8cef49fcd72fdb49758d364a9813a5e1cfd9d492cc20eab7,13,13,ok
train,shiyan/data3/labels/train/2044.txt,2044,152,fe4b92b762ada4eb47af87f59ca3c8a7ba108d8f7124a46fb0dd45206c94913a,4,4,ok
train,shiyan/data3/labels/train/2045.txt,2045,156,2caeab446477104a83b33461fa137e1c6920e5c59f417b17a1a36fe4e3fc02c2,4,4,ok
train,shiyan/data3/labels/train/2046.txt,2046,156,cce438a5130f34bb88be1677c0b8fbc381262c54f12e09d8f1855198ac90da72,4,4,ok
train,shiyan/data3/labels/train/2047.txt,2047,117,fab5d016c49fa49d9777685a2f9feecbc30a3ca95103ee1e0b190f651069de03,3,3,ok
train,shiyan/data3/labels/train/2048.txt,2048,234,bd1d2abf4bfff4c5fe3dea9b42756169e1ec7ae32321f2960d3b19c429279ae7,6,6,ok
train,shiyan/data3/labels/train/2049.txt,2049,117,0edf64f64ad6fb015ed130666a3125fa44cd5ae79835d173312152cc05ca941d,3,3,ok
train,shiyan/data3/labels/train/2050.txt,2050,304,767ec63b7739177854d4cc39275ec567a9f0b6ffed49d0e4410a9b8194072b91,8,8,ok
train,shiyan/data3/labels/train/2051.txt,2051,76,a944e9f263dff646b2cf5424e41e8b6889609925185866c4f8cc5c4244933294,2,2,ok
train,shiyan/data3/labels/train/2052.txt,2052,234,80a039e2ea228b9c1e1f94f4433dba0b729d6a0d603fe77a6149b508da49d45e,6,6,ok
train,shiyan/data3/labels/train/2053.txt,2053,234,81ca21c11f66f31c39014110b6b8729a040b9bb6e140d2cd8c7517259b5f2054,6,6,ok
train,shiyan/data3/labels/train/2054.txt,2054,456,49a61b8b9a0ecb99e8869357b9a11b3c664dab5bd0df59210cedfe6a1334dab9,12,12,ok
train,shiyan/data3/labels/train/2055.txt,2055,228,563d3ea15361cc7f8d003505ba7e3d219d782159611840f5a8232d7520c1c307,6,6,ok
train,shiyan/data3/labels/train/2056.txt,2056,234,63da3dcda4f074c3bc5ee7040bc2ffad6fcbb4252f485eb3e373c5f331927209,6,6,ok
train,shiyan/data3/labels/train/2057.txt,2057,228,34fdc418d790a74b6ee67dd4cbdc9bb26a52c025099c922ef2feb5570cd12421,6,6,ok
train,shiyan/data3/labels/train/2058.txt,2058,570,15ab30617291ce5e82b155065623af752326d0cf828d5df3fdcd51c12a41de92,15,15,ok
train,shiyan/data3/labels/train/2059.txt,2059,117,e6697287b3d09cfb37e3f50b5f4c945e7d0c0bce6a2eeffb7ce5cdc67fc10deb,3,3,ok
train,shiyan/data3/labels/train/2060.txt,2060,38,cf5fa11f6d0cfea928963c35d21d97ded1936253643a3b86e93a591f90703fa2,1,1,ok
train,shiyan/data3/labels/train/2061.txt,2061,76,935461c01217d1ecbcc486cb0e78d1c7d3939685cb007d7d1ade1c5e8aa915d5,2,2,ok
train,shiyan/data3/labels/train/2062.txt,2062,152,a7f3aa85b49b3ecaa1d7dc18f7ada53aae7cd8a030e60edaa376ea89ae76f430,4,4,ok
train,shiyan/data3/labels/train/2063.txt,2063,77,d28d369daaa3f1ef2bd6cf593e10e684f691055af6eb3c15b887c8750699f4c6,2,2,ok
train,shiyan/data3/labels/train/2064.txt,2064,228,8eefd0cf08a4259ff9b4a4dc059fffab2533718be45057c0acbf5e1414b0f179,6,6,ok
train,shiyan/data3/labels/train/2065.txt,2065,117,7fc79d2b15d0b0baf77e1abfe392ef297ed556c23cf3689dc0fc11a6208fbfcf,3,3,ok
train,shiyan/data3/labels/train/2066.txt,2066,39,dde054fea47a999115c359e5ffeb9b39fa6a1d20b06815c133e971a890539663,1,1,ok
train,shiyan/data3/labels/train/2067.txt,2067,234,d61f651ee63ea02e2de2be33334ea2b9aae524b099c9aad58e8ff268812bb9be,6,6,ok
train,shiyan/data3/labels/train/2068.txt,2068,190,967abdc9149239b935874cccbdba86f5171eefbd28422480b085ac9a98fd8517,5,5,ok
train,shiyan/data3/labels/train/2069.txt,2069,156,fe5802e95fa116d4ed1637a2d75b6e1af8456760c08dd27801f9367fc1b4b43b,4,4,ok
train,shiyan/data3/labels/train/2070.txt,2070,39,aa6a5803a8684e2344112d2afafc1375ccf81e3b053a27462c2febd417a357ef,1,1,ok
train,shiyan/data3/labels/train/2071.txt,2071,78,9d92350c50b43fb516a5aaf8391df403de0b51b976660519e6a3c68d64ed4b35,2,2,ok
train,shiyan/data3/labels/train/2072.txt,2072,156,1c1c5c73f200ff6c692eb10ec1bf4a9735f224c35adcb199585015fdcd06eb93,4,4,ok
train,shiyan/data3/labels/train/2073.txt,2073,195,c4d792284b77fa2ce7b01e631370da50167c0bf9d2f33611730abead40e3f568,5,5,ok
train,shiyan/data3/labels/train/2074.txt,2074,468,9cd1e3aa92ce749c18d058698f70f40596f1547e20fda85c496b5fff9dc170d1,12,12,ok
