split,path,stem,scene_id,extension,width,height,mode,size_bytes,sha256,has_label,status,long_side_bucket
train,shiyan/data3/images/train/1703.jpg,1703,1703,.jpg,800,800,RGB,289526,7d7fe709136103fab9f7a93bf5f09493b1bceb34b061cbd1594c4d3b0b1278e5,True,ok,641-1024
train,shiyan/data3/images/train/1704.jpg,1704,1704,.jpg,800,800,RGB,402095,a97e551686f038c1ce95d8cfb2d4fde765923c95986283329072e604e2b55676,True,ok,641-1024
train,shiyan/data3/images/train/1705.jpg,1705,1705,.jpg,800,800,RGB,239905,151a10404efa393d914f674426e95f4af1514b9a3519b090a8cb3d287b9bc86b,True,ok,641-1024
train,shiyan/data3/images/train/1706.jpg,1706,1706,.jpg,800,800,RGB,360704,e0193f4eb5e8335b60dd6f821a5492a36700c173a8a79b28c2c6684709429089,True,ok,641-1024
train,shiyan/data3/images/train/1707.jpg,1707,1707,.jpg,800,800,RGB,453885,88be84462ac6c56fdef3f762b2f6e132a758088d6ec4684f448a1b0ceccec3a6,True,ok,641-1024
train,shiyan/data3/images/train/1708.jpg,1708,1708,.jpg,800,800,RGB,351271,65ac0710baca0a532760c0a396b9a76488d2db25712e43ee6e374cba48ff626f,True,ok,641-1024
train,shiyan/data3/images/train/1709.jpg,1709,1709,.jpg,800,800,RGB,336916,711cc06bb736f694b6fba429fbae6eac47794e5c0963dae2968481ed09151d42,True,ok,641-1024
train,shiyan/data3/images/train/1710.jpg,1710,1710,.jpg,800,800,RGB,401807,a6a98f995dfce6ec896494d361cf26f452e1f1ac7f3d0c652b996723b2f3a5e2,True,ok,641-1024
train,shiyan/data3/images/train/1711.jpg,1711,1711,.jpg,800,800,RGB,288176,17642d14a0c0a250552eb0e9ebf10b0cf1b1432fac2c087e02cda84c40593adb,True,ok,641-1024
train,shiyan/data3/images/train/1712.jpg,1712,1712,.jpg,800,800,RGB,281567,ae163355bb64cb393becbddc2235529c13295ffba3fb12e26a29f62640979474,True,ok,641-1024
train,shiyan/data3/images/train/1713.jpg,1713,1713,.jpg,800,800,RGB,402701,4891264d141bab1167c9ae5fa6160e5a905cf1ec3057c07ebdd58e2443f8fd0d,True,ok,641-1024
train,shiyan/data3/images/train/1714.jpg,1714,1714,.jpg,800,800,RGB,403238,24ce488120cb34ce52e5b41593bc7f659ed32c1a57b6c06c2999fd93a0822776,True,ok,641-1024
train,shiyan/data3/images/train/1715.jpg,1715,1715,.jpg,800,800,RGB,502476,aea70b244f073a18d5ca8dea54c792c12852966287a1ae351a093d60c82dcf8e,True,ok,641-1024
train,shiyan/data3/images/train/1716.jpg,1716,1716,.jpg,800,800,RGB,101554,76595341566b84c80c7eb501252e3069f58c63917314a31ea57bae9e3e75adc5,True,ok,641-1024
train,shiyan/data3/images/train/1717.jpg,1717,1717,.jpg,800,800,RGB,340823,27c1dd93cd475e48c93d40a02f946bb0873e62fd0f5926636d67334cb81038bf,True,ok,641-1024
train,shiyan/data3/images/train/1718.jpg,1718,1718,.jpg,800,800,RGB,252170,449b5fb7ce946cde533fca1d172e5c6f20f910f5247b851af8934ab45bc0bce8,True,ok,641-1024
train,shiyan/data3/images/train/1719.jpg,1719,1719,.jpg,800,800,RGB,315435,7e1d012f5d48e59964f5a1ae63fbb416af504c987a3e152f2219b74f792140b6,True,ok,641-1024
train,shiyan/data3/images/train/1720.jpg,1720,1720,.jpg,800,800,RGB,305796,b8e79b56b33ecc63c4ecaf43997e2f23538d961702d3c219360c4fb5bf7a1f91,True,ok,641-1024
train,shiyan/data3/images/train/1721.jpg,1721,1721,.jpg,845,897,RGB,94661,4fcfb442010bde1c12d5f2c2a4f401ed885192ef56acee2d641113dfc2b9c02c,True,ok,641-1024
train,shiyan/data3/images/train/1722.jpg,1722,1722,.jpg,796,796,RGB,60337,a674ec5746a36f92ae45b45d424c58b28311fb6da70089639b10a1d11f5965fd,True,ok,641-1024
train,shiyan/data3/images/train/1723.jpg,1723,1723,.jpg,800,800,RGB,231866,990c80bf0d6f617e0d19a2cf8afc488d88d915452ae856f663e5c092bea6e448,True,ok,641-1024
train,shiyan/data3/images/train/1724.jpg,1724,1724,.jpg,800,800,RGB,310764,eb1e0fb62d6ab5e69057a0427934068e276fdb853622a151698aaee1713c91ab,True,ok,641-1024
train,shiyan/data3/images/train/1725.jpg,1725,1725,.jpg,800,800,RGB,374294,cae69f932f2f591ff91446bea85f91abc40e8f083708fee5b4815069fbfe0b4c,True,ok,641-1024
train,shiyan/data3/images/train/1726.jpg,1726,1726,.jpg,800,800,RGB,311274,96b8644a88547d88257d720d524d031b3769f35a7a1b647df3869cfc9a448e21,True,ok,641-1024
train,shiyan/data3/images/train/1727.jpg,1727,1727,.jpg,800,800,RGB,194147,69399b5cd37b2117a529bacf284c294019c3826000c57e7be780c30ea3677f5f,True,ok,641-1024
train,shiyan/data3/images/train/1728.jpg,1728,1728,.jpg,800,800,RGB,215178,94ef772c3945e0cc3ccad1ea11bd517edfa74ab3b08d4eb9d16f3a8ee4c3e01a,True,ok,641-1024
train,shiyan/data3/images/train/1729.jpg,1729,1729,.jpg,800,800,RGB,97492,762230571431438c03d5db805310a42558feddf7bae9b9f9586024a71a63c6b6,True,ok,641-1024
train,shiyan/data3/images/train/1730.jpg,1730,1730,.jpg,800,800,RGB,269772,8b1c1dd401fcded0e6441f773df20e721cabe9a1ef48df42252f9fcb6bbca1dc,True,ok,641-1024
train,shiyan/data3/images/train/1731.jpg,1731,1731,.jpg,790,790,RGB,55634,9d93eb29f18650c01f2c8be8bd7f990583ed057d816589c4f2e8e939455f6afb,True,ok,641-1024
train,shiyan/data3/images/train/1732.jpg,1732,1732,.jpg,800,800,RGB,448893,93292170ba822c747578067db26a9dabab1bdbb01125f57c48a20ab03c137b7c,True,ok,641-1024
train,shiyan/data3/images/train/1733.jpg,1733,1733,.jpg,800,800,RGB,387918,8260379006c8fc542254bd7177460ab18f01a50ddf18661e178f3f4b713c4938,True,ok,641-1024
train,shiyan/data3/images/train/1734.jpg,1734,1734,.jpg,800,800,RGB,322988,5bb8e8ddf95035ce9509721503e74614005f484c64f2f4ab2a93f52a477a02f3,True,ok,641-1024
train,shiyan/data3/images/train/1735.jpg,1735,1735,.jpg,800,800,RGB,356668,2342ade9703a7ba3bf16dfe4ddf0e47f479341971f8644fcd1b4d46d6138da9e,True,ok,641-1024
train,shiyan/data3/images/train/1736.jpg,1736,1736,.jpg,800,800,RGB,197808,484b3447368d0feaaaa32b1852648cbe0865799e2ff050073d08549a71cacf95,True,ok,641-1024
train,shiyan/data3/images/train/1737.jpg,1737,1737,.jpg,800,800,RGB,373607,818f6f5cc21d2c8da64b4db2875c96c5c2cc808f53da89922cf722773889ca12,True,ok,641-1024
train,shiyan/data3/images/train/1738.jpg,1738,1738,.jpg,800,800,RGB,293174,e4bc6c72d761c3083f7faf2dbae04900fe5cfdc2178701e4592ffe9d2fc137bb,True,ok,641-1024
train,shiyan/data3/images/train/1739.jpg,1739,1739,.jpg,800,800,RGB,332826,75fc4a8136e025ee9646c1e71cab194220140d2a910d634d1c3701d7117eccae,True,ok,641-1024
train,shiyan/data3/images/train/1740.jpg,1740,1740,.jpg,800,800,RGB,300698,7088d3d0eb7a193d1517a8082f0cd8faedba8e17e1e7ad577f490eb5750727b1,True,ok,641-1024
train,shiyan/data3/images/train/1741.jpg,1741,1741,.jpg,745,745,RGB,40761,7132e0cab624905a5e706a4166967b500039f48877d99f31de3173b59bdc97ff,True,ok,641-1024
train,shiyan/data3/images/train/1742.jpg,1742,1742,.jpg,800,800,RGB,214641,447d673c056fc159e5c15bf7e175700adceb2b9a6703f23d4f445fe42fab8409,True,ok,641-1024
train,shiyan/data3/images/train/1743.jpg,1743,1743,.jpg,800,800,RGB,577669,d26e7cb4d5856042f179490c9152ab0b12122ead68f2a531f6af82903384e343,True,ok,641-1024
train,shiyan/data3/images/train/1744.jpg,1744,1744,.jpg,800,800,RGB,227057,e9fbb4758656c544db4a339612b2ea88df5c723e6d7c8b35f1d1eb61c3fa7912,True,ok,641-1024
train,shiyan/data3/images/train/1745.jpg,1745,1745,.jpg,800,800,RGB,427330,b9e9d4b3b746bb8a555ce3d9376af5d15819bf68805cbdc9e52e8f90a32142ef,True,ok,641-1024
train,shiyan/data3/images/train/1746.jpg,1746,1746,.jpg,800,800,RGB,290568,2e527f6e8585a0dc2632850f8df00da36c8da7d654b94ea63e69044dec881f19,True,ok,641-1024
train,shiyan/data3/images/train/1747.jpg,1747,1747,.jpg,800,800,RGB,338943,a08d9662ae33f478ea36cfeb6e744090b290d2625716c755f4a0a5055359e6ce,True,ok,641-1024
train,shiyan/data3/images/train/1748.jpg,1748,1748,.jpg,800,800,RGB,249238,7606b9272bdf7c9f2d484dfdf538b379f7114cb2fca92b675f850937baa21953,True,ok,641-1024
train,shiyan/data3/images/train/1749.jpg,1749,1749,.jpg,800,800,RGB,336945,d5a038d270ef653f5618bddbedbc2a6b50a0f2f2cc9fe1ec220c82be0cd6ec13,True,ok,641-1024
train,shiyan/data3/images/train/1750.jpg,1750,1750,.jpg,800,800,RGB,282734,1239d01a518d19af8761c3e7fd17003372cf698096109a4ed0fb3707eff67f25,True,ok,641-1024
train,shiyan/data3/images/train/1751.jpg,1751,1751,.jpg,800,800,RGB,283008,c5394e41d70b4750d46a62673d7ae0ed4f9b4191aad3f48ed4b958412c2b6e9a,True,ok,641-1024
train,shiyan/data3/images/train/1752.jpg,1752,1752,.jpg,747,746,RGB,72043,da742f51682c99626c5e79135f53135527f49e9ed9d6d85655bd9bfb58764f81,True,ok,641-1024
train,shiyan/data3/images/train/1753.jpg,1753,1753,.jpg,800,800,RGB,343043,9cbb38067a6ece234c6d4763e54b7271d4a07c96fd0ce4f0e51061fa116965f6,True,ok,641-1024
train,shiyan/data3/images/train/1754.jpg,1754,1754,.jpg,800,800,RGB,213340,17f60d65cc55f92edd43c90fce61ed1c94201db36d9786f18d956a8c3c5d2875,True,ok,641-1024
train,shiyan/data3/images/train/1755.jpg,1755,1755,.jpg,800,800,RGB,324163,54ee90873624c9daf5a4a81e0b366d797d1cef5f52489b0576e08673c8f3b3fe,True,ok,641-1024
train,shiyan/data3/images/train/1756.jpg,1756,1756,.jpg,800,800,RGB,398009,310cbcc332cc251d627d9ac8bd7e99124fe56ed96b0145ce8692872442fd01ae,True,ok,641-1024
train,shiyan/data3/images/train/1757.jpg,1757,1757,.jpg,800,800,RGB,382552,d314e12dfecd223846d5933afc4d98a4daef94055d12c14b56bae146fb24073a,True,ok,641-1024
train,shiyan/data3/images/train/1758.jpg,1758,1758,.jpg,800,800,RGB,267664,6e4963a414d82fcf490fb4745ef2798243989dc07613ea288997352928114665,True,ok,641-1024
train,shiyan/data3/images/train/1759.jpg,1759,1759,.jpg,800,800,RGB,427113,6b290ee2ecaa187da6e4e844b5b8a801ad28948f317265d722f86220a39894ea,True,ok,641-1024
train,shiyan/data3/images/train/1760.jpg,1760,1760,.jpg,800,800,RGB,406514,70ca9c8cd7885202703a708e263099aad8ee42f828e0588c76f9b67c31b9e082,True,ok,641-1024
train,shiyan/data3/images/train/1761.jpg,1761,1761,.jpg,800,800,RGB,336343,45448e862f96474ac2940c6cc2a6911812c861e0c9f2a11fd77c990bd625e2a2,True,ok,641-1024
train,shiyan/data3/images/train/1762.jpg,1762,1762,.jpg,748,748,RGB,25532,ea08a39d3083388cdf796cc92564a951bb9a158f8550d8f8ef637605b70652ac,True,ok,641-1024
train,shiyan/data3/images/train/1763.jpg,1763,1763,.jpg,800,800,RGB,309363,6f61cc0b636c90e83520bbfb09737f18f91acf191f028908910a3039653a1776,True,ok,641-1024
train,shiyan/data3/images/train/1764.jpg,1764,1764,.jpg,800,800,RGB,332997,9bc807e0ce56911dcb8e33f78695b9028a11e88f85fe93ffb292928085dd9053,True,ok,641-1024
train,shiyan/data3/images/train/1765.jpg,1765,1765,.jpg,800,800,RGB,230886,7842ba78c3f174df99e4df38ea3d6151e7c33300774520b1c06433a99d11cb36,True,ok,641-1024
train,shiyan/data3/images/train/1766.jpg,1766,1766,.jpg,800,800,RGB,301338,7a209e3b96a76fd9b864ad0fa8c99ab24f5a9ced280d28b86580fe302050677f,True,ok,641-1024
train,shiyan/data3/images/train/1767.jpg,1767,1767,.jpg,800,800,RGB,344809,bfc4c8d450bbdd815935f5a6524c8583c95253539960e5009797b9046447474b,True,ok,641-1024
train,shiyan/data3/images/train/1768.jpg,1768,1768,.jpg,800,800,RGB,238260,c7bfac6d1d40f03ace4af56d334e1b3bf3cdc9566668acd38bbdee4cb523d249,True,ok,641-1024
train,shiyan/data3/images/train/1769.jpg,1769,1769,.jpg,800,800,RGB,305859,7c90d06d5f94024776cf8152e74ce6e5c04e8e11cfc094c19d6476256ebdffcd,True,ok,641-1024
train,shiyan/data3/images/train/1770.jpg,1770,1770,.jpg,800,800,RGB,422909,05b8789382468c576d0573f5b5d0aa0a21567088fbd7ab44fafbdc8f9f1e0906,True,ok,641-1024
train,shiyan/data3/images/train/1771.jpg,1771,1771,.jpg,800,800,RGB,406998,907b232b0272a082af544c89230a68ce0386f7d3a6cf7a884586d3f187cd0775,True,ok,641-1024
train,shiyan/data3/images/train/1772.jpg,1772,1772,.jpg,800,800,RGB,332182,a3cd5020b5f919f5645b53f3847bdd073eca5ccfba0f9462ce1c9ddc597f14bb,True,ok,641-1024
train,shiyan/data3/images/train/1773.jpg,1773,1773,.jpg,800,800,RGB,237060,0972778c2196d472e026252f44884cd81ed64619c70019463c67fd0774eb38e0,True,ok,641-1024
train,shiyan/data3/images/train/1774.jpg,1774,1774,.jpg,800,800,RGB,372564,543992213a22f991ceea15f9ff8838d581855818df5b61ec2a69b3c2ad406c7b,True,ok,641-1024
train,shiyan/data3/images/train/1775.jpg,1775,1775,.jpg,800,800,RGB,312755,61c982e0827176e11cc1dd7d14208d34ceaf774ea82f3c3a85a4c566aefad1fa,True,ok,641-1024
train,shiyan/data3/images/train/1776.jpg,1776,1776,.jpg,800,800,RGB,181421,ae8b33aa463171e4a4f82506bb1493fffab0728ec1b7daf9131dd5413c054044,True,ok,641-1024
train,shiyan/data3/images/train/1777.jpg,1777,1777,.jpg,800,800,RGB,399257,503f20b31ab62b40fba8bf32792050e2ee8d7c117a869f6566ddc3d0510b1575,True,ok,641-1024
train,shiyan/data3/images/train/1778.jpg,1778,1778,.jpg,800,800,RGB,332360,aad7a76b4cba21c02375134b460d3e7ffb5d373e8b91dae71d759b0542858134,True,ok,641-1024
train,shiyan/data3/images/train/1779.jpg,1779,1779,.jpg,800,800,RGB,212859,628eda4b3e6454eb1af7e9fda688cd614ce7f68ccc9f45016fcbfc67e56fbc57,True,ok,641-1024
train,shiyan/data3/images/train/1780.jpg,1780,1780,.jpg,800,800,RGB,232872,40262f84967fa51f35d99c35b6a00b342eff2a34443303194548d8cf278bc7cb,True,ok,641-1024
train,shiyan/data3/images/train/1781.jpg,1781,1781,.jpg,800,800,RGB,268962,48de60d885c72e6ad219d5757221cfe814174cae47ab65e5e62ff9d44c24b553,True,ok,641-1024
train,shiyan/data3/images/train/1782.jpg,1782,1782,.jpg,800,800,RGB,407688,a54538ca5cc1caac258a698f4458450913556f950f7f65a6c568e296baaa3dd0,True,ok,641-1024
train,shiyan/data3/images/train/1783.jpg,1783,1783,.jpg,800,800,RGB,407179,1adf5d009528c44b376cb983d6cc1b2e9134dca6ac74685d4b3ecf2655429d4d,True,ok,641-1024
train,shiyan/data3/images/train/1784.jpg,1784,1784,.jpg,800,800,RGB,278500,93b8fbd806a15b3750e6722334dc65fa759ba2ff303ffa458f282bd286ca3179,True,ok,641-1024
train,shiyan/data3/images/train/1785.jpg,1785,1785,.jpg,800,800,RGB,348554,d57d6a049c29e1af23f447dcedcc338574fb95f7b2764adaeea7a55793b6397e,True,ok,641-1024
train,shiyan/data3/images/train/1786.jpg,1786,1786,.jpg,800,800,RGB,398125,a5b8c68aabd472ce99f2fbc67d51c7a7412e485079c2774e441f8cf44b32a6f1,True,ok,641-1024
train,shiyan/data3/images/train/1787.jpg,1787,1787,.jpg,800,800,RGB,426838,f8aba697e54c9af3b7f152913fec09086c9b6c5512b26ccd905aa3d0683ceebe,True,ok,641-1024
train,shiyan/data3/images/train/1788.jpg,1788,1788,.jpg,800,800,RGB,266676,aeac28e976fe3c93c781419345701dfddbe9f781c8bcc00f4feff74accff2ca9,True,ok,641-1024
train,shiyan/data3/images/train/1789.jpg,1789,1789,.jpg,800,800,RGB,320812,e2b71c9ed9cbffcfc39c58b84765da5e5d92fc89a949c928d811e583a78e954b,True,ok,641-1024
train,shiyan/data3/images/train/1790.jpg,1790,1790,.jpg,800,800,RGB,321398,a4b3314125205a1c4afbc14fd7f327434da3fe2afd47ad3cd11041f359c468dc,True,ok,641-1024
train,shiyan/data3/images/train/1791.jpg,1791,1791,.jpg,800,800,RGB,407311,6ce15f80d6a262f0e8a816ef3590e79b085f8f30d0837c2ed625179f3bfa5697,True,ok,641-1024
train,shiyan/data3/images/train/1792.jpg,1792,1792,.jpg,797,797,RGB,54905,84d41eba2dd75d5f6764ede95a5e9d2aa42e466c1e2e36ad15688ecdc47e22ea,True,ok,641-1024
train,shiyan/data3/images/train/1793.jpg,1793,1793,.jpg,800,800,RGB,186163,6cbf2b68a5a29b81dcc3e8c9886ecfb5b8384953ff2e5e73259182c8881307b3,True,ok,641-1024
train,shiyan/data3/images/train/1794.jpg,1794,1794,.jpg,800,800,RGB,559251,f7568c195dc36fbd51cdad573f9c4fc113e9e8ca4031e599318a35c5a84ddc5c,True,ok,641-1024
train,shiyan/data3/images/train/1795.jpg,1795,1795,.jpg,800,800,RGB,378966,73b7386b0e1381d0e6b14fd7e563929e60aac52b3d3d2f0a528255d817041536,True,ok,641-1024
train,shiyan/data3/images/train/1796.jpg,1796,1796,.jpg,800,800,RGB,272079,27353fc82e4c968fb1b0452af048d29d752e5288bfddbc7457e874f5e1393692,True,ok,641-1024
train,shiyan/data3/images/train/1797.jpg,1797,1797,.jpg,800,800,RGB,434880,7e16986f26241bfb3ed1634e71a2228dd9f6c766d963b4fb93e3e6d233479d9a,True,ok,641-1024
train,shiyan/data3/images/train/1798.jpg,1798,1798,.jpg,800,800,RGB,383274,acc5f39d9ad31998145bcdad3944d5d305046d90c8a5e09f40aecb8a93dc4053,True,ok,641-1024
train,shiyan/data3/images/train/1799.jpg,1799,1799,.jpg,800,800,RGB,280080,8a582056b8fc2d27f629710ae683e476276de77c4eed1f9650bdd3abeaaf9e32,True,ok,641-1024
train,shiyan/data3/images/train/1800.jpg,1800,1800,.jpg,800,800,RGB,360768,7220b710eed0ea8d46d95b975ea9f1534a25ca5cb91ea0b9aae4367d1835dae6,True,ok,641-1024
train,shiyan/data3/images/train/1801.jpg,1801,1801,.jpg,794,794,RGB,59272,32c38da7390fa43e4946953f5355c3505fe89fc22d69bbf66685d068affa61fc,True,ok,641-1024
train,shiyan/data3/images/train/1802.jpg,1802,1802,.jpg,800,800,RGB,390497,e42a47e7198445cfcab4113216e077b26586941b0d9e4c5d44fa33992eced40d,True,ok,641-1024
train,shiyan/data3/images/train/1803.jpg,1803,1803,.jpg,800,800,RGB,206611,ac1143193a2af1eb8849e3df7c7e296443f48d746dc889ae14bd05187e9b5c73,True,ok,641-1024
train,shiyan/data3/images/train/1804.jpg,1804,1804,.jpg,800,800,RGB,287416,c4458466920ca9dfbbb365707b5fd0bc130234829083870f4f9bfc80d62488fc,True,ok,641-1024
train,shiyan/data3/images/train/1805.jpg,1805,1805,.jpg,800,800,RGB,442973,c9a4e306800692d9615abf561fc6fc9ae9875cc96bce49cbf3439bb98bbfafb0,True,ok,641-1024
train,shiyan/data3/images/train/1806.jpg,1806,1806,.jpg,800,800,RGB,222303,1ca78281611a5c5b0d7ccfeefea1e6ae505cc2418dbe5273fa584ed803f765cf,True,ok,641-1024
train,shiyan/data3/images/train/1807.jpg,1807,1807,.jpg,800,800,RGB,244261,ef3ba5d69291258a6e5a10f448e5832532260f0a6a4f62ce81708a692414c89a,True,ok,641-1024
train,shiyan/data3/images/train/1808.jpg,1808,1808,.jpg,800,800,RGB,337767,9263852d1a009167765264914f05bceade49c64ba697225dd6fb929e01a02bc5,True,ok,641-1024
train,shiyan/data3/images/train/1809.jpg,1809,1809,.jpg,816,851,RGB,102786,d91a30327dac59dd059e76bf734315ef9dc141a31a62e4ce02ff43e4d8249c0e,True,ok,641-1024
train,shiyan/data3/images/train/1810.jpg,1810,1810,.jpg,744,744,RGB,45625,00a29040de47a3711e50906d931c60aec33fabb769472b42a916649ce316cb96,True,ok,641-1024
train,shiyan/data3/images/train/1811.jpg,1811,1811,.jpg,800,800,RGB,318236,4f946275c8627fb36d295fa858f77c859c666438640534f768770f548e6cba1e,True,ok,641-1024
train,shiyan/data3/images/train/1812.jpg,1812,1812,.jpg,800,800,RGB,314541,34a3f2c10cb7169c8e888c8872dfe14b5b76ce125e0b55662e73db9590e066e4,True,ok,641-1024
train,shiyan/data3/images/train/1813.jpg,1813,1813,.jpg,800,800,RGB,295553,32e3be4133af4d158801f1e24a50f7619e67333c947eae64606b31c227345f25,True,ok,641-1024
train,shiyan/data3/images/train/1814.jpg,1814,1814,.jpg,800,800,RGB,278006,63644dcb90436954210f50434de778da51fccbc3d7e28e69344f237025b3fdfd,True,ok,641-1024
train,shiyan/data3/images/train/1815.jpg,1815,1815,.jpg,800,800,RGB,265200,17612adc9327e39cb7856b3c100e1469781d1d910742790fe45d917039e4d521,True,ok,641-1024
train,shiyan/data3/images/train/1816.jpg,1816,1816,.jpg,800,800,RGB,277628,b31a1ce043f270c6be93275bc830d044a4a416c33c0c1b15d89b385538c988c7,True,ok,641-1024
train,shiyan/data3/images/train/1817.jpg,1817,1817,.jpg,800,800,RGB,255041,fd92ae85474e0590d244a2829bda5323914a6c9dabaac0a59f28803c4f4c0b32,True,ok,641-1024
train,shiyan/data3/images/train/1818.jpg,1818,1818,.jpg,800,800,RGB,293085,cdb184620c4ffea460733e4cffae355e6db9a9c51cf11471ce3012ee0dea19ff,True,ok,641-1024
train,shiyan/data3/images/train/1819.jpg,1819,1819,.jpg,800,800,RGB,400590,b258df0b2b807e50bf9d6026fb6bb79823dec10426f890d97302008bac481643,True,ok,641-1024
train,shiyan/data3/images/train/1820.jpg,1820,1820,.jpg,800,800,RGB,401386,f5533f0413f087c516bbd50c0e833e0e6e904e07461275b13248c74a10f9e5d3,True,ok,641-1024
train,shiyan/data3/images/train/1821.jpg,1821,1821,.jpg,800,800,RGB,542024,09c1bdffc7a310c4b0bf7d8b855abd2941aa18cd6e2843d326988fb57c75bf6f,True,ok,641-1024
train,shiyan/data3/images/train/1822.jpg,1822,1822,.jpg,800,800,RGB,252358,ca94b44f8653616d6f20521c0e57c4dc0ec55dceb393b7b6cda2120a07774dcd,True,ok,641-1024
train,shiyan/data3/images/train/1823.jpg,1823,1823,.jpg,800,800,RGB,332487,54f5ef5bd457a0a74a80198a673dce9d185ded101bf16e9c44f72380fbe22b41,True,ok,641-1024
train,shiyan/data3/images/train/1824.jpg,1824,1824,.jpg,800,800,RGB,386771,bf9879b606cff26965af04b65a25780f544cf822c90e4b11e1072a7274fb7060,True,ok,641-1024
train,shiyan/data3/images/train/1825.jpg,1825,1825,.jpg,800,800,RGB,427454,7c6b4054aa3cd2968bc88bed47a75536f586ca709a2136dee8299e369931a59a,True,ok,641-1024
train,shiyan/data3/images/train/1826.jpg,1826,1826,.jpg,800,800,RGB,258338,191cd016de7ba713bc917ba4259aec5356e73691bf5d9e902b3a5da8def62c06,True,ok,641-1024
train,shiyan/data3/images/train/1827.jpg,1827,1827,.jpg,800,800,RGB,343757,f710ab6dfeaf7696ace20eb3a98ebb2605848634ba39b3fc6bc0c741cfa43ad9,True,ok,641-1024
train,shiyan/data3/images/train/1828.jpg,1828,1828,.jpg,800,800,RGB,381640,af404de7b25d571a45f347f3c09b8b3b084c7bb5e5ada328760de44abcb63905,True,ok,641-1024
train,shiyan/data3/images/train/1829.jpg,1829,1829,.jpg,800,800,RGB,354785,06e88aebd29bb09e163033da76d5b10d34cfdbb414ccf7fbab37e943d9619303,True,ok,641-1024
train,shiyan/data3/images/train/1830.jpg,1830,1830,.jpg,800,800,RGB,301776,1aeadb1bbaf387b368b09eb7c6eda4b0586f86a044cf2020218bd64f456ef1c2,True,ok,641-1024
train,shiyan/data3/images/train/1831.jpg,1831,1831,.jpg,800,800,RGB,270443,034031b5c28276e175d204ec7570e1a6951a4b03f76ce2de89394804c3740cf7,True,ok,641-1024
train,shiyan/data3/images/train/1832.jpg,1832,1832,.jpg,800,800,RGB,385790,c98f2e46db2bbf06b8ba71d36655b73ce100c86e2f976a867d6be9c9fdfb2439,True,ok,641-1024
train,shiyan/data3/images/train/1833.jpg,1833,1833,.jpg,800,800,RGB,487409,8f6b40073ae25cb27eb2c2435204faa476079f23b615a8f85424e8f78849a04e,True,ok,641-1024
train,shiyan/data3/images/train/1834.jpg,1834,1834,.jpg,800,800,RGB,323879,16783d9ea4834705b1743c9c1953b995b9705e19c09dd598ec8a47657e39c1e2,True,ok,641-1024
train,shiyan/data3/images/train/1835.jpg,1835,1835,.jpg,800,800,RGB,199802,8a7ac23dca84ea34d88193a0f3646d03b532bcfd90c8d0a15ef9c396907da2db,True,ok,641-1024
train,shiyan/data3/images/train/1836.jpg,1836,1836,.jpg,750,750,RGB,55237,83ae21ef4105730e55b3f781adf784eb6c4c72a7f97787cfbc5705dbcdd55e9a,True,ok,641-1024
train,shiyan/data3/images/train/1837.jpg,1837,1837,.jpg,800,800,RGB,406360,61e6f71165028ab615e7e02049eec12d50ae03399659de82cf5094950e8136db,True,ok,641-1024
train,shiyan/data3/images/train/1838.jpg,1838,1838,.jpg,800,800,RGB,439653,667be9aa7b225b1adb0fc30fbe7fb009a86ff9b54d7af745ade4dadd8f6e5ad6,True,ok,641-1024
train,shiyan/data3/images/train/1839.jpg,1839,1839,.jpg,800,800,RGB,377612,b34e4bbd146ef2f7c044eb83406307bb86c5319f8c7506f590831f74625b2df9,True,ok,641-1024
train,shiyan/data3/images/train/1840.jpg,1840,1840,.jpg,800,800,RGB,295763,86296d4dbdd9a5c0284809c1652ea1f4f1512658927cbee1a65cd08d389bf0a5,True,ok,641-1024
train,shiyan/data3/images/train/1841.jpg,1841,1841,.jpg,800,800,RGB,390353,8f0f8e4e767de88aaf6238e1da291294ff5439bb2aa1dbded621d3c58c71e2ab,True,ok,641-1024
train,shiyan/data3/images/train/1842.jpg,1842,1842,.jpg,800,800,RGB,411816,dd316461c1758444eb79b8f7e430f8dac4c0c2b75747cf3fa637ac7caf3a30d9,True,ok,641-1024
train,shiyan/data3/images/train/1843.jpg,1843,1843,.jpg,800,800,RGB,281416,9efd2e10613bb540f9a0219fc29583bf036784e37a2d3cf9562cff1aefb4907d,True,ok,641-1024
train,shiyan/data3/images/train/1844.jpg,1844,1844,.jpg,800,800,RGB,427250,9b7db5ee170fe017d141ba1024668d0e4ae56355ad4e0def2493e21694e7ce14,True,ok,641-1024
train,shiyan/data3/images/train/1845.jpg,1845,1845,.jpg,732,732,RGB,34412,71a2d283aba204642821824ed5043c0d07016fe4071b2437a6f56782ac492087,True,ok,641-1024
train,shiyan/data3/images/train/1846.jpg,1846,1846,.jpg,800,800,RGB,430477,76a54ada8dc17274fe9c0361358b3a98dfd046ef9e9818245d9f006bc00173b0,True,ok,641-1024
train,shiyan/data3/images/train/1847.jpg,1847,1847,.jpg,800,800,RGB,414128,6c72449401a01c92907f202b65960d4ad11ab26648bc777b07dcbda5810d09a3,True,ok,641-1024
train,shiyan/data3/images/train/1848.jpg,1848,1848,.jpg,800,800,RGB,399664,7b0c3e973cb7926c832b6a55e2a677aceb01a1ceeb4e61c867e8bb145017bcc1,True,ok,641-1024
