assigned_split,original_split,image_path,label_path,stem,scene_id,width,height,sha256
train,train,shiyan/data/images/train/MAR20_1631.jpg,shiyan/data/labels/train/MAR20_1631.txt,MAR20_1631,MAR20_1631,800,800,8ae60fc757189a2ccf5ee33a86381116f3f1dc3d8679e344e07271cf9181836f
val,train,shiyan/data/images/train/MAR20_1632.jpg,shiyan/data/labels/train/MAR20_1632.txt,MAR20_1632,MAR20_1632,800,800,5d19972625c25fc46a63db75d4b94c4ee8d2fd20df1bf67c5c5d070fb05dac52
train,train,shiyan/data/images/train/MAR20_1633.jpg,shiyan/data/labels/train/MAR20_1633.txt,MAR20_1633,MAR20_1633,800,800,83edd4a69ea2e557debba948c967a81d97296c7fac845786bd0160c932f67ebd
train,train,shiyan/data/images/train/MAR20_1636.jpg,shiyan/data/labels/train/MAR20_1636.txt,MAR20_1636,MAR20_1636,800,800,7f75049200658306478012ef154bcf2a41d20e277af98c0cfb7295e8abff6589
train,train,shiyan/data/images/train/MAR20_1637.jpg,shiyan/data/labels/train/MAR20_1637.txt,MAR20_1637,MAR20_1637,800,800,f2ac74a5f4947ba94226ac981a3cc84330156ebded846e899ef03c2f79eee36d
val,train,shiyan/data/images/train/MAR20_1639.jpg,shiyan/data/labels/train/MAR20_1639.txt,MAR20_1639,MAR20_1639,800,800,a704971a69465c2e77d92e8ca65fc0c848563a8e9d7c186b76ae7a1dcdc52d34
val,train,shiyan/data/images/train/MAR20_164.jpg,shiyan/data/labels/train/MAR20_164.txt,MAR20_164,MAR20_164,800,800,499f0b7070ec38f80fe06427fcc3490dc237d211d78770f0a9ef196a0db7a51e
train,train,shiyan/data/images/train/MAR20_1641.jpg,shiyan/data/labels/train/MAR20_1641.txt,MAR20_1641,MAR20_1641,800,800,4dc242977c8431de142351ce37a47fca8234bb75d6389951818c943b16009de6
train,train,shiyan/data/images/train/MAR20_1642.jpg,shiyan/data/labels/train/MAR20_1642.txt,MAR20_1642,MAR20_1642,800,800,42e1737636a3dcf5f2763e4d9797bcc24f47146a2c807dd710a9c084d7b09cbb
train,train,shiyan/data/images/train/MAR20_1643.jpg,shiyan/data/labels/train/MAR20_1643.txt,MAR20_1643,MAR20_1643,800,800,7685b3821c153f9061f35e891c8463be9541012ad44ed699d8e46fe7cca58253
val,train,shiyan/data/images/train/MAR20_1645.jpg,shiyan/data/labels/train/MAR20_1645.txt,MAR20_1645,MAR20_1645,800,800,e73d53da6054ff0c1f4917acc613d1c5dcfdac1fa5573e4f6406f4867fef1074
train,train,shiyan/data/images/train/MAR20_1646.jpg,shiyan/data/labels/train/MAR20_1646.txt,MAR20_1646,MAR20_1646,800,800,cd19f54692115dd8eefaf77c8be03a661883ad6c397beea69de324916dbcdde5
val,train,shiyan/data/images/train/MAR20_1647.jpg,shiyan/data/labels/train/MAR20_1647.txt,MAR20_1647,MAR20_1647,800,800,fdb4d5aaff9b92eb8e0dd1a2ceb01f94de5465a70d89e77ec0493fdff1c918b7
val,train,shiyan/data/images/train/MAR20_1648.jpg,shiyan/data/labels/train/MAR20_1648.txt,MAR20_1648,MAR20_1648,800,800,d3e4563ea063a55ae3a82fc6aec02f7f08bc4e1ee0ee6b75439380ff66ce1c78
train,train,shiyan/data/images/train/MAR20_1649.jpg,shiyan/data/labels/train/MAR20_1649.txt,MAR20_1649,MAR20_1649,800,800,72e95fdb2a50a8284a91625ff184e1c39f4fe8a6c8dd051e396ea47d85f800be
train,train,shiyan/data/images/train/MAR20_165.jpg,shiyan/data/labels/train/MAR20_165.txt,MAR20_165,MAR20_165,733,733,4872cb4103cff23c6edafde2905a94f49b769d97d02b3e294485e3cb26270fc3
train,train,shiyan/data/images/train/MAR20_1650.jpg,shiyan/data/labels/train/MAR20_1650.txt,MAR20_1650,MAR20_1650,800,800,ca3eebc2634cf7f933f845bb5e1c17cfb2144607ae00193d4ae250b0beba6e53
train,train,shiyan/data/images/train/MAR20_1652.jpg,shiyan/data/labels/train/MAR20_1652.txt,MAR20_1652,MAR20_1652,800,800,2f35823d05edb542b68ad0880a5057869a334b3cb479eed3b0f74497417005f3
train,train,shiyan/data/images/train/MAR20_1653.jpg,shiyan/data/labels/train/MAR20_1653.txt,MAR20_1653,MAR20_1653,800,800,276f2f3331bcc0aac24980c62270f29be58113bfbeae817a89ae136a2ea35521
train,train,shiyan/data/images/train/MAR20_1654.jpg,shiyan/data/labels/train/MAR20_1654.txt,MAR20_1654,MAR20_1654,800,800,9421ec0f9be353ffc2a738987d6d36d39e63c9fc0f7f9be7176652dbe0b540cf
train,train,shiyan/data/images/train/MAR20_1655.jpg,shiyan/data/labels/train/MAR20_1655.txt,MAR20_1655,MAR20_1655,800,800,fd73c3f3b7a649f8beb8a44b907bb34d773cf9a3ed267b073874ac6940057802
val,train,shiyan/data/images/train/MAR20_1656.jpg,shiyan/data/labels/train/MAR20_1656.txt,MAR20_1656,MAR20_1656,800,800,451d986e914f9d59caa99a4da725ef8bb62bda6c4fbaecf926a2c1bf9ef879ac
train,train,shiyan/data/images/train/MAR20_1657.jpg,shiyan/data/labels/train/MAR20_1657.txt,MAR20_1657,MAR20_1657,800,800,0c5845510fe437d08a406a15d8a7d512d4a09cf013de451d7b9910db83c289fb
train,train,shiyan/data/images/train/MAR20_1658.jpg,shiyan/data/labels/train/MAR20_1658.txt,MAR20_1658,MAR20_1658,800,800,cd428e2cd27843700fb866415b960329e1b284f6249d20fb1ff1c31164198804
train,train,shiyan/data/images/train/MAR20_1659.jpg,shiyan/data/labels/train/MAR20_1659.txt,MAR20_1659,MAR20_1659,800,800,7564e8875d8aae02a96239ac924e3d583aac4e526c72a4267aa4a84b3bee8dfc
train,train,shiyan/data/images/train/MAR20_166.jpg,shiyan/data/labels/train/MAR20_166.txt,MAR20_166,MAR20_166,800,800,8beebe0ae81f8d532d7a2dcdd2c3ec1bc600ea4bb85e8c9b505cf3165c7e74eb
train,train,shiyan/data/images/train/MAR20_1660.jpg,shiyan/data/labels/train/MAR20_1660.txt,MAR20_1660,MAR20_1660,800,800,73e00e84f6b35fb0732cdcce3e3f54b873b6572b948339fb43d7dc5af0c5b55f
train,train,shiyan/data/images/train/MAR20_1661.jpg,shiyan/data/labels/train/MAR20_1661.txt,MAR20_1661,MAR20_1661,800,800,b23e3d8770bed0953f0b4fb76998981171703194085f56713d24f297e4b2020e
train,train,shiyan/data/images/train/MAR20_1662.jpg,shiyan/data/labels/train/MAR20_1662.txt,MAR20_1662,MAR20_1662,800,800,8766085d99bc15ad96076b7bb0481406184bd8cd4ad3381dfb8778eaa2329a7d
train,train,shiyan/data/images/train/MAR20_1666.jpg,shiyan/data/labels/train/MAR20_1666.txt,MAR20_1666,MAR20_1666,800,800,cf96a11299f8ce2c523fae5d6b036f4733389da16db247ea729a2c8c6c1f1e30
train,train,shiyan/data/images/train/MAR20_1667.jpg,shiyan/data/labels/train/MAR20_1667.txt,MAR20_1667,MAR20_1667,800,800,1e31a45c6e81bde0f30c2210460c84bdd929ef2916e4fd3b6f082eb0bf9b7624
train,train,shiyan/data/images/train/MAR20_1668.jpg,shiyan/data/labels/train/MAR20_1668.txt,MAR20_1668,MAR20_1668,800,800,7c870e12d4fda9176cee4e074d7f68d9254373a058092cde308da4f4bd448ae7
train,train,shiyan/data/images/train/MAR20_1669.jpg,shiyan/data/labels/train/MAR20_1669.txt,MAR20_1669,MAR20_1669,800,800,17f71bab3fc9f6abda0d6bcd27b008d3ac3a07e3cc3d43e0c48bc9b86a55dd3a
train,train,shiyan/data/images/train/MAR20_1671.jpg,shiyan/data/labels/train/MAR20_1671.txt,MAR20_1671,MAR20_1671,800,800,ef37655e1ff8e0574ef5f037a79a8304ea1c965f746fe0e13a22b9ea33098b51
train,train,shiyan/data/images/train/MAR20_1672.jpg,shiyan/data/labels/train/MAR20_1672.txt,MAR20_1672,MAR20_1672,800,800,23df0c1da31719ee2c2c669f20e283a93390eb5265e3ffc094dcf39ea81cc82a
val,train,shiyan/data/images/train/MAR20_1673.jpg,shiyan/data/labels/train/MAR20_1673.txt,MAR20_1673,MAR20_1673,800,800,df29efd8d9b18a57f8ae3cbece2cfd9829239012f382e76a19317fe99ec49c43
val,train,shiyan/data/images/train/MAR20_1674.jpg,shiyan/data/labels/train/MAR20_1674.txt,MAR20_1674,MAR20_1674,800,800,178737fefc0d8389e69e5a130ddf83a3e1ecab35401c3acd3ffcf3b95e6c2f57
train,train,shiyan/data/images/train/MAR20_1675.jpg,shiyan/data/labels/train/MAR20_1675.txt,MAR20_1675,MAR20_1675,800,800,00e56be3cb2b154929cda45905c61f087e90ca7fdbd532e0745047b00b38552e
train,train,shiyan/data/images/train/MAR20_1676.jpg,shiyan/data/labels/train/MAR20_1676.txt,MAR20_1676,MAR20_1676,800,800,fec889648e32d4c9d1df295a06573201f11bae250aa25602d9fb483060379d5d
train,train,shiyan/data/images/train/MAR20_1677.jpg,shiyan/data/labels/train/MAR20_1677.txt,MAR20_1677,MAR20_1677,800,800,ecba00c4b22dda751f890fda8afc40a2e9d5225dab53d0ad8616f4de1da2080c
val,train,shiyan/data/images/train/MAR20_1678.jpg,shiyan/data/labels/train/MAR20_1678.txt,MAR20_1678,MAR20_1678,800,800,71bafc2f19a267ed9751c9f4c199346cc213eef800d4abb13116080b5726b317
train,train,shiyan/data/images/train/MAR20_1679.jpg,shiyan/data/labels/train/MAR20_1679.txt,MAR20_1679,MAR20_1679,800,800,7b1b1803e5d5af92cd3216a317e1ebb09e7e0eb739f939b9c719074bc0f38393
val,train,shiyan/data/images/train/MAR20_168.jpg,shiyan/data/labels/train/MAR20_168.txt,MAR20_168,MAR20_168,735,735,4d40241b5023c44b4c4c2816df337dd58e53f6e2a28ce0aea7e20a1dac27bf39
val,train,shiyan/data/images/train/MAR20_1680.jpg,shiyan/data/labels/train/MAR20_1680.txt,MAR20_1680,MAR20_1680,800,800,16f659fa46d68b402c3af43bc72267f08e66cd760eafd64531ca9a4fe78bd6bb
train,train,shiyan/data/images/train/MAR20_1681.jpg,shiyan/data/labels/train/MAR20_1681.txt,MAR20_1681,MAR20_1681,800,800,521c923f0347dfb9dc1863aee4c5036be2573cfe10d23d45a76add05bbe4ff66
train,train,shiyan/data/images/train/MAR20_1682.jpg,shiyan/data/labels/train/MAR20_1682.txt,MAR20_1682,MAR20_1682,800,800,db7bedb28c3c66ff9c4ebcb17bbd3115b93569475928fc234110d86257eb26b7
train,train,shiyan/data/images/train/MAR20_1683.jpg,shiyan/data/labels/train/MAR20_1683.txt,MAR20_1683,MAR20_1683,800,800,0ebc5ea047cc3ec3dbcf6a2ffb42f3757d9af01edfb54fb939e2fbe2832083d0
val,train,shiyan/data/images/train/MAR20_1684.jpg,shiyan/data/labels/train/MAR20_1684.txt,MAR20_1684,MAR20_1684,800,800,c244548fbed20aa979e8f555a7496b321c4bf29c7bb3437bb71800fba6963f03
train,train,shiyan/data/images/train/MAR20_1686.jpg,shiyan/data/labels/train/MAR20_1686.txt,MAR20_1686,MAR20_1686,800,800,a9ef41ad1fbfe23713d6fd49c6d8cc41d13d35ef5d5866c74d8478c460eea90c
train,train,shiyan/data/images/train/MAR20_1687.jpg,shiyan/data/labels/train/MAR20_1687.txt,MAR20_1687,MAR20_1687,800,800,60cab17a5abedd9d36e694ce6f7a512e658908f269514bda615d03a572354169
train,train,shiyan/data/images/train/MAR20_1689.jpg,shiyan/data/labels/train/MAR20_1689.txt,MAR20_1689,MAR20_1689,800,800,276ecaac767d28e6e82431e030cdd7ded94958b710af869ca5d95540d136b9df
val,train,shiyan/data/images/train/MAR20_1690.jpg,shiyan/data/labels/train/MAR20_1690.txt,MAR20_1690,MAR20_1690,800,800,469d4b107c02c553a8d843f2a002b4ad865ee9c93543231cab50eb5652621eb4
train,train,shiyan/data/images/train/MAR20_1691.jpg,shiyan/data/labels/train/MAR20_1691.txt,MAR20_1691,MAR20_1691,800,800,9cdacabb612fe9131757ed764aa34d693c8c6c84d368152162ea0ba46efae15c
train,train,shiyan/data/images/train/MAR20_1692.jpg,shiyan/data/labels/train/MAR20_1692.txt,MAR20_1692,MAR20_1692,800,800,b33b881d7ef72294725c0e160328e4e8ed5c65e1d24b93c8f056d2f42e741130
train,train,shiyan/data/images/train/MAR20_1694.jpg,shiyan/data/labels/train/MAR20_1694.txt,MAR20_1694,MAR20_1694,800,800,e3cdb3ff9871f5b0d117cadc846afcc06dfb5dcdd8528e78424540fa9555046b
train,train,shiyan/data/images/train/MAR20_1695.jpg,shiyan/data/labels/train/MAR20_1695.txt,MAR20_1695,MAR20_1695,800,800,266e7b7fb01c4d80385a49fef5356b4c8db20271699521b657d1c5054203d2c0
train,train,shiyan/data/images/train/MAR20_1696.jpg,shiyan/data/labels/train/MAR20_1696.txt,MAR20_1696,MAR20_1696,800,800,8a0104ee2a456f903f49602b7f191e479128a5f13272b19784ebff6416451d04
train,train,shiyan/data/images/train/MAR20_1697.jpg,shiyan/data/labels/train/MAR20_1697.txt,MAR20_1697,MAR20_1697,800,800,9b688ad921d580004ededccc1e1ec4b73b805561e3a3c5fcb32fed30b732a539
train,train,shiyan/data/images/train/MAR20_1698.jpg,shiyan/data/labels/train/MAR20_1698.txt,MAR20_1698,MAR20_1698,800,800,38e4c6587cf34eb74c6848d89ccb2823d689b38e3acf51f741577004570d41d0
train,train,shiyan/data/images/train/MAR20_17.jpg,shiyan/data/labels/train/MAR20_17.txt,MAR20_17,MAR20_17,855,872,ed59f0aecd27bad723229c4484d724189ffbc6dc839e88cc74f8a55d1709c310
train,train,shiyan/data/images/train/MAR20_170.jpg,shiyan/data/labels/train/MAR20_170.txt,MAR20_170,MAR20_170,800,800,2ee2c6da6c474a5bc4f71388a1aacb582fa59a8de28d35f6f22a4325dc8984c8
train,train,shiyan/data/images/train/MAR20_1700.jpg,shiyan/data/labels/train/MAR20_1700.txt,MAR20_1700,MAR20_1700,800,800,a185848c8c622433630486d3f6cb8120c9346af2ea64cda2a60e7f9bf6f4c9b5
train,train,shiyan/data/images/train/MAR20_1701.jpg,shiyan/data/labels/train/MAR20_1701.txt,MAR20_1701,MAR20_1701,800,800,327bc52b144f0b7a5d3a3547a0ee22cbcd1c0873f7a3998818dbd221a4c4677c
train,train,shiyan/data/images/train/MAR20_1703.jpg,shiyan/data/labels/train/MAR20_1703.txt,MAR20_1703,MAR20_1703,800,800,ea98d749a8af5d690f64cb7a18c8c3f4e192711d97619bb5219bb4ec1cdde9c0
train,train,shiyan/data/images/train/MAR20_1704.jpg,shiyan/data/labels/train/MAR20_1704.txt,MAR20_1704,MAR20_1704,800,800,0b680a8f69cd41afa931d8e45e76303f3b4eb33ef2a0cbddd43b39b95eb0037e
train,train,shiyan/data/images/train/MAR20_1705.jpg,shiyan/data/labels/train/MAR20_1705.txt,MAR20_1705,MAR20_1705,800,800,369153ac92753a38b131df8883aa53ecd78e72cc31f3794d22887976333d0c3e
val,train,shiyan/data/images/train/MAR20_1707.jpg,shiyan/data/labels/train/MAR20_1707.txt,MAR20_1707,MAR20_1707,800,800,36c2716e4f97100792ac75f8568fe084f3126d98b85e2022c3f5aa8b23645c37
train,train,shiyan/data/images/train/MAR20_1708.jpg,shiyan/data/labels/train/MAR20_1708.txt,MAR20_1708,MAR20_1708,800,800,a7757e64ab58575442a1dafce51817a6743698910f8b8567ca29d51bf077c343
train,train,shiyan/data/images/train/MAR20_1709.jpg,shiyan/data/labels/train/MAR20_1709.txt,MAR20_1709,MAR20_1709,800,800,3a8fa15a203f9c87ef8426cec32b372ba7f37a6103aa700b631b2990fb67a657
train,train,shiyan/data/images/train/MAR20_171.jpg,shiyan/data/labels/train/MAR20_171.txt,MAR20_171,MAR20_171,750,750,919a79a76fc36fd744e1e82e5417d6e2b2797c8e060df60d23c026189e2ea492
train,train,shiyan/data/images/train/MAR20_1710.jpg,shiyan/data/labels/train/MAR20_1710.txt,MAR20_1710,MAR20_1710,800,800,d46a4c789b90cc868b6cf37fa94be2fd5ea01d0224914d00b48de93d8b581dcf
train,train,shiyan/data/images/train/MAR20_1711.jpg,shiyan/data/labels/train/MAR20_1711.txt,MAR20_1711,MAR20_1711,800,800,44ce0e91705cd44410d740b7bbaa9c85645abad619f46952b892a3a8ecf6a91d
train,train,shiyan/data/images/train/MAR20_1712.jpg,shiyan/data/labels/train/MAR20_1712.txt,MAR20_1712,MAR20_1712,800,800,ce21f79fce7e1a63102e5534ae5cdd2cf47b369f894d1f281d24e67cf1059a32
train,train,shiyan/data/images/train/MAR20_1714.jpg,shiyan/data/labels/train/MAR20_1714.txt,MAR20_1714,MAR20_1714,800,800,99a404ed88142f55b09e0cf9eda354d59db7af8643b73861781c660deb5d99b0
train,train,shiyan/data/images/train/MAR20_1715.jpg,shiyan/data/labels/train/MAR20_1715.txt,MAR20_1715,MAR20_1715,800,800,7a5180186504e7c0deef44bf58a30ae4c1a4caa52665b4ab22e04646818901c9
train,train,shiyan/data/images/train/MAR20_1716.jpg,shiyan/data/labels/train/MAR20_1716.txt,MAR20_1716,MAR20_1716,800,800,df654dd5475028d160e7b2a95c338ee8a448cf76182326f183e2f73b00bee215
train,train,shiyan/data/images/train/MAR20_1717.jpg,shiyan/data/labels/train/MAR20_1717.txt,MAR20_1717,MAR20_1717,800,800,bfab7271e83d46f1961ec996a1d11a5463d0dfca3392ccbafa05e81d79a0ac29
train,train,shiyan/data/images/train/MAR20_1718.jpg,shiyan/data/labels/train/MAR20_1718.txt,MAR20_1718,MAR20_1718,800,800,cf2b49d5a473bea32d09bcfe9f1931e3d587f963eb332aa6152c636780eec916
train,train,shiyan/data/images/train/MAR20_1719.jpg,shiyan/data/labels/train/MAR20_1719.txt,MAR20_1719,MAR20_1719,800,800,62b070767bbcb2665aea8b957ce363d63b3a5c9cf5e5d413786aa1b4dadc2e0e
train,train,shiyan/data/images/train/MAR20_172.jpg,shiyan/data/labels/train/MAR20_172.txt,MAR20_172,MAR20_172,800,800,f51c11b9000d9d2aaed0626a9d0a8f0cb10ab61299369d290609cb22c39688ee
train,train,shiyan/data/images/train/MAR20_1720.jpg,shiyan/data/labels/train/MAR20_1720.txt,MAR20_1720,MAR20_1720,800,800,ca647b8738f0f12b19a8eb697a055b034a91b2b3158491dfe1f49db094e729da
train,train,shiyan/data/images/train/MAR20_1721.jpg,shiyan/data/labels/train/MAR20_1721.txt,MAR20_1721,MAR20_1721,800,800,c65d776750aa43923147ebd06482d454bcb0ddd820c39238d93ef22325286b4f
train,train,shiyan/data/images/train/MAR20_1723.jpg,shiyan/data/labels/train/MAR20_1723.txt,MAR20_1723,MAR20_1723,800,800,7e7b94c7e2d540f25ce9bcfbd1ad1266ea701235432b8a1a9da821ce869f4016
val,train,shiyan/data/images/train/MAR20_1724.jpg,shiyan/data/labels/train/MAR20_1724.txt,MAR20_1724,MAR20_1724,800,800,12076c232407476477319ea1854545e804f6e9939ce33b1be50a0fb3480560b6
train,train,shiyan/data/images/train/MAR20_1725.jpg,shiyan/data/labels/train/MAR20_1725.txt,MAR20_1725,MAR20_1725,800,800,dfc63ccc23e9959ba0362f5faedef7bcdd71a9e6e605b8c5e3c3263d4a7396fe
train,train,shiyan/data/images/train/MAR20_1727.jpg,shiyan/data/labels/train/MAR20_1727.txt,MAR20_1727,MAR20_1727,800,800,f5d6cba1d175cfb98a8bc01d964ea6f117307341b7658d820e201f91b527dd3a
val,train,shiyan/data/images/train/MAR20_1728.jpg,shiyan/data/labels/train/MAR20_1728.txt,MAR20_1728,MAR20_1728,800,800,9189be98a0639dc9cd921f8af3033acad42e981d1ebf4daab5ddddf47b667def
train,train,shiyan/data/images/train/MAR20_1729.jpg,shiyan/data/labels/train/MAR20_1729.txt,MAR20_1729,MAR20_1729,800,800,3054d6be1cb0759094deada719a6abfd1bc56b6a96eac4e7ac622145aa2fabd8
train,train,shiyan/data/images/train/MAR20_173.jpg,shiyan/data/labels/train/MAR20_173.txt,MAR20_173,MAR20_173,800,800,dafa31d8f397bb8660f97ccb7df3358135a9a73bccbeec4f29cad8cee7ddae1d
train,train,shiyan/data/images/train/MAR20_1730.jpg,shiyan/data/labels/train/MAR20_1730.txt,MAR20_1730,MAR20_1730,800,800,6a97689dc2a79e96ed6f834f1b39f8a482bf1204b43bdc2d6acbce079d9c4cf4
train,train,shiyan/data/images/train/MAR20_1731.jpg,shiyan/data/labels/train/MAR20_1731.txt,MAR20_1731,MAR20_1731,800,800,23821ab79de0bfc0ee9bc0f57e4e7d0a57d6a6bbd8c2045c75c7f5e7f18aecbe
train,train,shiyan/data/images/train/MAR20_1732.jpg,shiyan/data/labels/train/MAR20_1732.txt,MAR20_1732,MAR20_1732,800,800,2b4b9edb60cb25fd8c89f8bb36b448f28439ab38936c6c8839aa54a30e15ca45
train,train,shiyan/data/images/train/MAR20_1733.jpg,shiyan/data/labels/train/MAR20_1733.txt,MAR20_1733,MAR20_1733,800,800,644ca00d1e8c63585aa803d1ed589d08ec9d5999db7f038db7e70a36b17b3ef5
val,train,shiyan/data/images/train/MAR20_1735.jpg,shiyan/data/labels/train/MAR20_1735.txt,MAR20_1735,MAR20_1735,800,800,b765358cb923669cdc8be7a55757068fca0ea03929ff0cc15dfbb75499b8d982
train,train,shiyan/data/images/train/MAR20_1737.jpg,shiyan/data/labels/train/MAR20_1737.txt,MAR20_1737,MAR20_1737,800,800,c2ed62de2463ea5bda100042e5763c8dc4f2ba5425cb6535db01fe147a0cbf17
train,train,shiyan/data/images/train/MAR20_1738.jpg,shiyan/data/labels/train/MAR20_1738.txt,MAR20_1738,MAR20_1738,800,800,d7df1971b56795065b70abb4e83da5aaa3425f245b7ce6a3b8411fdd51a12af5
train,train,shiyan/data/images/train/MAR20_1739.jpg,shiyan/data/labels/train/MAR20_1739.txt,MAR20_1739,MAR20_1739,800,800,7f0920caa85526163b7b7b4307e1a8e452e080719d70bc6a2fa24f3c74bec0dd
val,train,shiyan/data/images/train/MAR20_1740.jpg,shiyan/data/labels/train/MAR20_1740.txt,MAR20_1740,MAR20_1740,800,800,15706ec6416845e0d5a26533b80cd21344c8b25d532d1f46e95dd6731e11d378
train,train,shiyan/data/images/train/MAR20_1742.jpg,shiyan/data/labels/train/MAR20_1742.txt,MAR20_1742,MAR20_1742,800,800,b3f6cc18f9307a5cc2eeebe901f8606d3909707fef8cedffce05da529b1678f3
train,train,shiyan/data/images/train/MAR20_1743.jpg,shiyan/data/labels/train/MAR20_1743.txt,MAR20_1743,MAR20_1743,800,800,5fc6cc1051d2c8ea9b3c4cf5c13b6afccfda258dfb1e5af66068e6b8120102ce
train,train,shiyan/data/images/train/MAR20_1744.jpg,shiyan/data/labels/train/MAR20_1744.txt,MAR20_1744,MAR20_1744,800,800,dfa94ba6e50f8e19470555d5649ca09a333e68a8c42aed521838e692adafc8c4
train,train,shiyan/data/images/train/MAR20_1745.jpg,shiyan/data/labels/train/MAR20_1745.txt,MAR20_1745,MAR20_1745,800,800,965270aee890ca18b07f264179f9c08005b379581f6ed4be376f3d97679f3642
train,train,shiyan/data/images/train/MAR20_1746.jpg,shiyan/data/labels/train/MAR20_1746.txt,MAR20_1746,MAR20_1746,800,800,632c31cacc38ae9a337ce5b28321b0711017cb657594add86fc756044b718221
train,train,shiyan/data/images/train/MAR20_1747.jpg,shiyan/data/labels/train/MAR20_1747.txt,MAR20_1747,MAR20_1747,800,800,b00db5b0a5da1d3aabfcfa248b92d7a7f5eecc90ed3bee640a82c074f0ac4659
train,train,shiyan/data/images/train/MAR20_1748.jpg,shiyan/data/labels/train/MAR20_1748.txt,MAR20_1748,MAR20_1748,800,800,79e0c6f0bad9bef3e971f29948ea12fad7be14fa7141d684aef98e9193dba019
train,train,shiyan/data/images/train/MAR20_1749.jpg,shiyan/data/labels/train/MAR20_1749.txt,MAR20_1749,MAR20_1749,800,800,e027717ea189f93cf4d246b65d181f5e5366ee99c5ccf01c579b3ef2d175fca3
train,train,shiyan/data/images/train/MAR20_175.jpg,shiyan/data/labels/train/MAR20_175.txt,MAR20_175,MAR20_175,800,800,b9cd4c0ad8a8ed399f08847670f32ea2c93cdabf0491832cd6407077f30cf5bf
train,train,shiyan/data/images/train/MAR20_1751.jpg,shiyan/data/labels/train/MAR20_1751.txt,MAR20_1751,MAR20_1751,800,800,e3e9245806d1d5d32b7a98ca9eedeabc0a216e21f1e9227282695373b5091c6e
train,train,shiyan/data/images/train/MAR20_1752.jpg,shiyan/data/labels/train/MAR20_1752.txt,MAR20_1752,MAR20_1752,800,800,13a3b37bdba32e3a1395984eb351f19f2a543fa5113318cbf24b5774aa706531
train,train,shiyan/data/images/train/MAR20_1753.jpg,shiyan/data/labels/train/MAR20_1753.txt,MAR20_1753,MAR20_1753,800,800,f57a34595836627361ff9f9ca444f5d2b00e973864dc1d4255a6ea78000f4534
train,train,shiyan/data/images/train/MAR20_1754.jpg,shiyan/data/labels/train/MAR20_1754.txt,MAR20_1754,MAR20_1754,800,800,0271b4396b78d5ae02c60b4f5e27af81c60096d5165eee1715762ccbf0975062
train,train,shiyan/data/images/train/MAR20_1755.jpg,shiyan/data/labels/train/MAR20_1755.txt,MAR20_1755,MAR20_1755,800,800,cddd9b423835c3612b37b6bb1f1a1ba33723b12a868df58d8f3c3cd435248ede
train,train,shiyan/data/images/train/MAR20_1756.jpg,shiyan/data/labels/train/MAR20_1756.txt,MAR20_1756,MAR20_1756,800,800,f2508893da08880aad077ef9459c0d95cb5ccbaec18e64fb2ac8bf4ce6cbbc71
val,train,shiyan/data/images/train/MAR20_1757.jpg,shiyan/data/labels/train/MAR20_1757.txt,MAR20_1757,MAR20_1757,800,800,a24182f4b4753ee06ba20e44554029f4d7c4d5b776e5cbceac217de765cd7d2b
val,train,shiyan/data/images/train/MAR20_1758.jpg,shiyan/data/labels/train/MAR20_1758.txt,MAR20_1758,MAR20_1758,800,800,33217495d57b3409269ae23c85c278b235b8effbf6ca1072f647a33837ff9c7c
train,train,shiyan/data/images/train/MAR20_1759.jpg,shiyan/data/labels/train/MAR20_1759.txt,MAR20_1759,MAR20_1759,800,800,1664be6d8a74e43ab124635c2c36219fb0a59d34b3dc6e756963fd493f193dcd
val,train,shiyan/data/images/train/MAR20_176.jpg,shiyan/data/labels/train/MAR20_176.txt,MAR20_176,MAR20_176,800,800,af0efe3835a8802039375fbad5a1502d91ad1759341f54cd86b0679cf23ccbbd
train,train,shiyan/data/images/train/MAR20_1760.jpg,shiyan/data/labels/train/MAR20_1760.txt,MAR20_1760,MAR20_1760,800,800,27b71f2ab220e98f3194b7d29c87bee6f347b8dcebf3dbb16d22d45cb42928e7
train,train,shiyan/data/images/train/MAR20_1761.jpg,shiyan/data/labels/train/MAR20_1761.txt,MAR20_1761,MAR20_1761,800,800,990be3ed970f5ca9b830e1f389d6922531b93c4a72162eb56006f3b1a30160c3
train,train,shiyan/data/images/train/MAR20_1762.jpg,shiyan/data/labels/train/MAR20_1762.txt,MAR20_1762,MAR20_1762,800,800,bb0f26ef3cf88811b9f560691169f6fce280c1dfb604740397134913dc4b2430
val,train,shiyan/data/images/train/MAR20_1763.jpg,shiyan/data/labels/train/MAR20_1763.txt,MAR20_1763,MAR20_1763,800,800,58f2f555221699f6b906747e1cb943a3925c9a04a2ba126ffc5bb746ae764d14
train,train,shiyan/data/images/train/MAR20_1764.jpg,shiyan/data/labels/train/MAR20_1764.txt,MAR20_1764,MAR20_1764,800,800,4c55f46db0d871841ab4ce9e5292946a852021fbd9be679726027aef0e410a1a
val,train,shiyan/data/images/train/MAR20_1765.jpg,shiyan/data/labels/train/MAR20_1765.txt,MAR20_1765,MAR20_1765,800,800,33bd18a0f016996cc004812e1a0adc48b5a8e8c680ed0157d0c5311873984a83
