scene_id,image_count,splits
MAR20_2181,1,train
MAR20_2184,1,train
MAR20_2185,1,train
MAR20_2186,1,train
MAR20_2187,1,train
MAR20_2189,1,train
MAR20_2190,1,train
MAR20_2191,1,train
MAR20_2192,1,train
MAR20_2193,1,train
MAR20_2194,1,train
MAR20_2195,1,train
MAR20_2196,1,train
MAR20_2197,1,train
MAR20_2198,1,train
MAR20_2199,1,train
MAR20_22,1,train
MAR20_220,1,train
MAR20_2200,1,train
MAR20_2201,1,train
MAR20_2202,1,train
MAR20_2203,1,train
MAR20_2204,1,train
MAR20_2206,1,train
MAR20_2208,1,train
MAR20_221,1,train
MAR20_2210,1,train
MAR20_2211,1,train
MAR20_2212,1,train
MAR20_2214,1,train
MAR20_2215,1,train
MAR20_2216,1,train
MAR20_2217,1,train
MAR20_2218,1,train
MAR20_2219,1,train
MAR20_222,1,train
MAR20_2220,1,train
MAR20_2222,1,train
MAR20_2224,1,train
MAR20_2225,1,train
MAR20_2226,1,train
MAR20_2228,1,train
MAR20_2229,1,train
MAR20_223,1,train
MAR20_2230,1,train
MAR20_2232,1,train
MAR20_2233,1,train
MAR20_2235,1,train
MAR20_2236,1,train
MAR20_2237,1,train
MAR20_2238,1,train
MAR20_2239,1,train
MAR20_2240,1,train
MAR20_2241,1,train
MAR20_2243,1,train
MAR20_2244,1,train
MAR20_2247,1,train
MAR20_2249,1,train
MAR20_225,1,train
MAR20_2250,1,train
MAR20_2251,1,train
MAR20_2253,1,train
MAR20_2254,1,train
MAR20_2255,1,train
MAR20_2256,1,train
MAR20_2257,1,train
MAR20_2259,1,train
MAR20_226,1,train
MAR20_2260,1,train
MAR20_2261,1,train
MAR20_2262,1,train
MAR20_2263,1,train
MAR20_2265,1,train
MAR20_2266,1,train
MAR20_2267,1,train
MAR20_2268,1,train
MAR20_2270,1,train
MAR20_2272,1,train
MAR20_2273,1,train
MAR20_2275,1,train
MAR20_2276,1,train
MAR20_2277,1,train
MAR20_2278,1,train
MAR20_2279,1,train
MAR20_2280,1,train
MAR20_2281,1,train
MAR20_2282,1,train
MAR20_2283,1,train
MAR20_2284,1,train
MAR20_2285,1,train
MAR20_2286,1,train
MAR20_2289,1,train
MAR20_229,1,train
MAR20_2290,1,train
MAR20_2291,1,train
MAR20_2292,1,train
MAR20_2293,1,train
MAR20_2295,1,train
MAR20_2297,1,train
MAR20_230,1,train
MAR20_2300,1,train
MAR20_2301,1,train
MAR20_2302,1,train
MAR20_2303,1,train
MAR20_2304,1,train
MAR20_2305,1,train
MAR20_2306,1,train
MAR20_2307,1,train
MAR20_2308,1,train
MAR20_2309,1,train
MAR20_231,1,train
MAR20_2310,1,train
MAR20_2311,1,train
MAR20_2312,1,train
MAR20_2313,1,train
MAR20_2315,1,train
MAR20_2316,1,train
MAR20_2317,1,train
MAR20_2318,1,train
MAR20_2319,1,train
MAR20_232,1,train
MAR20_2320,1,train
MAR20_2321,1,train
MAR20_2322,1,train
MAR20_2323,1,train
MAR20_2324,1,train
MAR20_2325,1,train
MAR20_2326,1,train
MAR20_2327,1,train
MAR20_233,1,train
MAR20_2331,1,train
MAR20_2334,1,train
MAR20_2336,1,train
MAR20_2337,1,train
MAR20_2339,1,train
MAR20_2340,1,train
MAR20_2342,1,train
MAR20_2343,1,train
MAR20_2344,1,train
MAR20_2345,1,train
MAR20_2346,1,train
MAR20_2347,1,train
MAR20_2348,1,train
MAR20_235,1,train
MAR20_2350,1,train
MAR20_2353,1,train
MAR20_2356,1,train
MAR20_2357,1,train
MAR20_236,1,train
MAR20_2360,1,train
MAR20_2361,1,train
MAR20_2362,1,train
MAR20_2363,1,train
MAR20_2365,1,train
MAR20_2368,1,train
MAR20_2369,1,train
MAR20_2370,1,train
MAR20_2371,1,train
MAR20_2372,1,train
MAR20_2374,1,train
MAR20_2376,1,train
MAR20_2378,1,train
MAR20_2379,1,train
MAR20_238,1,train
MAR20_2381,1,train
MAR20_2382,1,train
MAR20_2383,1,train
MAR20_2384,1,train
MAR20_2385,1,train
MAR20_2386,1,train
MAR20_2389,1,train
MAR20_239,1,train
MAR20_2390,1,train
MAR20_2391,1,train
MAR20_2392,1,train
MAR20_2393,1,train
MAR20_2394,1,train
MAR20_2395,1,train
MAR20_2396,1,train
MAR20_2397,1,train
MAR20_2398,1,train
MAR20_2399,1,train
MAR20_24,1,train
MAR20_240,1,train
MAR20_2400,1,train
MAR20_2401,1,train
MAR20_2402,1,train
MAR20_2403,1,train
MAR20_2404,1,train
MAR20_2405,1,train
MAR20_2407,1,train
MAR20_2408,1,train
MAR20_2409,1,train
MAR20_2410,1,train
MAR20_2411,1,train
MAR20_2412,1,train
MAR20_2413,1,train
MAR20_2416,1,train
MAR20_2417,1,train
MAR20_2418,1,train
MAR20_2419,1,train
MAR20_242,1,train
MAR20_2420,1,train
MAR20_2422,1,train
MAR20_2427,1,train
MAR20_2428,1,train
MAR20_2429,1,train
MAR20_243,1,train
MAR20_2430,1,train
MAR20_2431,1,train
MAR20_2432,1,train
MAR20_2433,1,train
MAR20_2434,1,train
MAR20_2435,1,train
MAR20_2436,1,train
MAR20_2437,1,train
MAR20_2439,1,train
MAR20_244,1,train
MAR20_2440,1,train
MAR20_2441,1,train
MAR20_2442,1,train
MAR20_2444,1,train
MAR20_2445,1,train
MAR20_2446,1,train
MAR20_2447,1,train
MAR20_2449,1,train
MAR20_245,1,train
MAR20_2450,1,train
MAR20_2451,1,train
MAR20_2452,1,train
MAR20_2453,1,train
MAR20_2454,1,train
MAR20_2455,1,train
MAR20_2456,1,train
MAR20_2457,1,train
MAR20_2458,1,train
MAR20_2459,1,train
MAR20_2460,1,train
MAR20_2461,1,train
MAR20_2462,1,train
MAR20_2463,1,train
MAR20_2464,1,train
MAR20_2465,1,train
MAR20_2468,1,train
MAR20_247,1,train
MAR20_2470,1,train
MAR20_2471,1,train
MAR20_2472,1,train
MAR20_2474,1,train
MAR20_2475,1,train
MAR20_2476,1,train
MAR20_2477,1,train
MAR20_2478,1,train
MAR20_2479,1,train
MAR20_248,1,train
MAR20_2480,1,train
MAR20_2481,1,train
MAR20_2482,1,train
MAR20_2483,1,train
MAR20_2484,1,train
MAR20_2485,1,train
MAR20_2486,1,train
MAR20_2487,1,train
MAR20_2488,1,train
MAR20_2489,1,train
MAR20_249,1,train
MAR20_2490,1,train
MAR20_2491,1,train
MAR20_2492,1,train
MAR20_2493,1,train
MAR20_2494,1,train
MAR20_2495,1,train
MAR20_2497,1,train
MAR20_2498,1,train
MAR20_2499,1,train
MAR20_25,1,train
MAR20_250,1,train
MAR20_2500,1,train
MAR20_2501,1,train
MAR20_2502,1,train
MAR20_2503,1,train
MAR20_2504,1,train
MAR20_2506,1,train
MAR20_2507,1,train
MAR20_2509,1,train
MAR20_251,1,train
MAR20_2510,1,train
MAR20_2511,1,train
MAR20_2513,1,train
MAR20_2514,1,train
MAR20_2515,1,train
MAR20_2516,1,train
MAR20_2517,1,train
MAR20_2518,1,train
MAR20_2519,1,train
MAR20_252,1,train
MAR20_2520,1,train
MAR20_2521,1,train
MAR20_2522,1,train
MAR20_2523,1,train
MAR20_2524,1,train
MAR20_2525,1,train
MAR20_2526,1,train
MAR20_2527,1,train
MAR20_2529,1,train
MAR20_253,1,train
MAR20_2531,1,train
MAR20_2532,1,train
MAR20_2533,1,train
MAR20_2535,1,train
MAR20_2536,1,train
MAR20_2537,1,train
MAR20_2538,1,train
MAR20_2539,1,train
MAR20_2540,1,train
MAR20_2542,1,train
MAR20_2543,1,train
MAR20_2544,1,train
MAR20_2545,1,train
MAR20_2547,1,train
MAR20_2548,1,train
MAR20_2549,1,train
MAR20_255,1,train
MAR20_2550,1,train
MAR20_2551,1,train
MAR20_2552,1,train
MAR20_2553,1,train
MAR20_2554,1,train
MAR20_2555,1,train
MAR20_2556,1,train
MAR20_2557,1,train
MAR20_2558,1,train
MAR20_2560,1,train
MAR20_2561,1,train
MAR20_2562,1,train
MAR20_2564,1,train
MAR20_2565,1,train
MAR20_2566,1,train
MAR20_2567,1,train
MAR20_2568,1,train
MAR20_2569,1,train
MAR20_2570,1,train
MAR20_2571,1,train
MAR20_2572,1,train
MAR20_2573,1,train
MAR20_2574,1,train
MAR20_2575,1,train
MAR20_2576,1,train
MAR20_2577,1,train
MAR20_2578,1,train
MAR20_2579,1,train
MAR20_258,1,train
MAR20_2580,1,train
MAR20_2582,1,train
MAR20_2583,1,train
MAR20_2584,1,train
MAR20_2585,1,train
MAR20_2587,1,train
MAR20_2588,1,train
MAR20_2589,1,train
MAR20_259,1,train
MAR20_2590,1,train
MAR20_2591,1,train
MAR20_2592,1,train
MAR20_2593,1,train
MAR20_2595,1,train
MAR20_2596,1,train
MAR20_2597,1,train
MAR20_2598,1,train
MAR20_2599,1,train
MAR20_26,1,train
MAR20_260,1,train
MAR20_2600,1,train
MAR20_2602,1,train
MAR20_2603,1,train
MAR20_2604,1,train
MAR20_2605,1,train
MAR20_2606,1,train
MAR20_2607,1,train
MAR20_2608,1,train
MAR20_261,1,train
MAR20_2614,1,train
MAR20_2615,1,train
MAR20_2616,1,train
MAR20_2617,1,train
MAR20_2620,1,train
MAR20_2621,1,train
MAR20_2623,1,train
MAR20_2624,1,train
MAR20_2625,1,train
MAR20_2626,1,train
MAR20_2627,1,train
MAR20_2628,1,train
MAR20_263,1,train
MAR20_2630,1,train
MAR20_2631,1,train
MAR20_2632,1,train
MAR20_2633,1,train
MAR20_2634,1,train
MAR20_2637,1,train
MAR20_2638,1,train
MAR20_2639,1,train
MAR20_2640,1,train
MAR20_2641,1,train
MAR20_2644,1,train
MAR20_2645,1,train
MAR20_2646,1,train
MAR20_2648,1,train
MAR20_2649,1,train
MAR20_265,1,train
MAR20_2650,1,train
MAR20_2651,1,train
MAR20_2654,1,train
MAR20_2659,1,train
MAR20_2660,1,train
MAR20_2662,1,train
MAR20_2663,1,train
MAR20_2664,1,train
MAR20_2666,1,train
MAR20_2667,1,train
MAR20_2668,1,train
MAR20_2669,1,train
MAR20_267,1,train
MAR20_2671,1,train
MAR20_2672,1,train
MAR20_2673,1,train
MAR20_2674,1,train
MAR20_2675,1,train
MAR20_2676,1,train
MAR20_2677,1,train
MAR20_2678,1,train
MAR20_2679,1,train
MAR20_268,1,train
MAR20_2680,1,train
MAR20_2681,1,train
MAR20_2682,1,train
MAR20_2683,1,train
MAR20_2685,1,train
MAR20_2687,1,train
MAR20_2688,1,train
MAR20_2689,1,train
MAR20_269,1,train
MAR20_2690,1,train
MAR20_2691,1,train
MAR20_2692,1,train
MAR20_2693,1,train
MAR20_2694,1,train
MAR20_2695,1,train
MAR20_2696,1,train
MAR20_2697,1,train
MAR20_2698,1,train
MAR20_2699,1,train
MAR20_27,1,train
MAR20_270,1,train
MAR20_2701,1,train
MAR20_2702,1,train
MAR20_2703,1,train
MAR20_2705,1,train
MAR20_2706,1,train
MAR20_2707,1,train
MAR20_2708,1,train
MAR20_271,1,train
MAR20_2712,1,train
MAR20_2713,1,train
MAR20_2714,1,train
MAR20_2715,1,train
MAR20_2717,1,train
MAR20_2719,1,train
MAR20_2720,1,train
MAR20_2722,1,train
MAR20_2723,1,train
MAR20_2724,1,train
MAR20_2725,1,train
MAR20_2726,1,train
MAR20_2729,1,train
MAR20_273,1,train
MAR20_2730,1,train
MAR20_2732,1,train
MAR20_2733,1,train
MAR20_2734,1,train
MAR20_2735,1,train
MAR20_2736,1,train
MAR20_2737,1,train
MAR20_2738,1,train
MAR20_2739,1,train
MAR20_274,1,train
MAR20_2741,1,train
MAR20_2742,1,train
MAR20_2743,1,train
MAR20_2745,1,train
MAR20_2746,1,train
MAR20_2747,1,train
MAR20_2748,1,train
MAR20_2749,1,train
MAR20_275,1,train
MAR20_2750,1,train
MAR20_2751,1,train
MAR20_2753,1,train
MAR20_2754,1,train
MAR20_2755,1,train
MAR20_2756,1,train
MAR20_2757,1,train
MAR20_2758,1,train
MAR20_2759,1,train
MAR20_276,1,train
MAR20_2760,1,train
MAR20_2761,1,train
MAR20_2762,1,train
MAR20_2764,1,train
MAR20_2765,1,train
MAR20_2766,1,train
MAR20_2767,1,train
MAR20_2768,1,train
MAR20_2769,1,train
MAR20_277,1,train
MAR20_2771,1,train
MAR20_2772,1,train
MAR20_2773,1,train
MAR20_2774,1,train
MAR20_2775,1,train
MAR20_2776,1,train
MAR20_2777,1,train
MAR20_2778,1,train
MAR20_2779,1,train
MAR20_2780,1,train
MAR20_2781,1,train
MAR20_2782,1,train
MAR20_2783,1,train
MAR20_2785,1,train
MAR20_2786,1,train
MAR20_2787,1,train
MAR20_2788,1,train
MAR20_2789,1,train
MAR20_279,1,train
MAR20_2790,1,train
MAR20_2792,1,train
MAR20_2793,1,train
MAR20_2794,1,train
MAR20_2795,1,train
MAR20_2796,1,train
MAR20_2797,1,train
MAR20_2798,1,train
MAR20_2799,1,train
MAR20_28,1,train
MAR20_280,1,train
MAR20_2800,1,train
MAR20_2801,1,train
MAR20_2802,1,train
MAR20_2803,1,train
MAR20_2804,1,train
MAR20_2805,1,train
MAR20_2806,1,train
MAR20_2807,1,train
MAR20_2808,1,train
MAR20_281,1,train
MAR20_2810,1,train
MAR20_2811,1,train
MAR20_2812,1,train
MAR20_2813,1,train
MAR20_2814,1,train
MAR20_2815,1,train
MAR20_2816,1,train
MAR20_2817,1,train
MAR20_2818,1,train
MAR20_2819,1,train
MAR20_2820,1,train
MAR20_2821,1,train
MAR20_2822,1,train
MAR20_2823,1,train
MAR20_2824,1,train
MAR20_2825,1,train
MAR20_2826,1,train
MAR20_2827,1,train
MAR20_2829,1,train
MAR20_283,1,train
MAR20_2830,1,train
MAR20_2831,1,train
MAR20_2833,1,train
MAR20_2836,1,train
MAR20_2838,1,train
MAR20_284,1,train
MAR20_2840,1,train
MAR20_2842,1,train
MAR20_2843,1,train
MAR20_2844,1,train
MAR20_2845,1,train
MAR20_2846,1,train
MAR20_2848,1,train
MAR20_2849,1,train
MAR20_2850,1,train
MAR20_2853,1,train
MAR20_2854,1,train
MAR20_2855,1,train
MAR20_2856,1,train
MAR20_2857,1,train
MAR20_2858,1,train
MAR20_286,1,train
MAR20_2860,1,train
MAR20_2861,1,train
MAR20_2863,1,train
MAR20_2864,1,train
MAR20_2865,1,train
MAR20_2866,1,train
MAR20_2867,1,train
MAR20_2869,1,train
MAR20_2871,1,train
MAR20_2872,1,train
MAR20_2875,1,train
MAR20_2876,1,train
MAR20_2877,1,train
MAR20_2878,1,train
MAR20_2879,1,train
MAR20_288,1,train
MAR20_2880,1,train
MAR20_2881,1,train
MAR20_2882,1,train
MAR20_2883,1,train
MAR20_2884,1,train
MAR20_2885,1,train
MAR20_2886,1,train
MAR20_2887,1,train
MAR20_2888,1,train
MAR20_2889,1,train
MAR20_289,1,train
MAR20_2892,1,train
MAR20_2893,1,train
MAR20_2894,1,train
MAR20_2895,1,train
MAR20_2896,1,train
MAR20_290,1,train
MAR20_2901,1,train
MAR20_2902,1,train
MAR20_2903,1,train
MAR20_2904,1,train
MAR20_2905,1,train
MAR20_2908,1,train
MAR20_291,1,train
MAR20_2910,1,train
MAR20_2913,1,train
MAR20_2914,1,train
MAR20_2915,1,train
MAR20_2916,1,train
MAR20_2917,1,train
MAR20_2918,1,train
MAR20_2919,1,train
MAR20_292,1,train
MAR20_2920,1,train
MAR20_2921,1,train
MAR20_2922,1,train
MAR20_2923,1,train
MAR20_2924,1,train
MAR20_2925,1,train
MAR20_2927,1,train
MAR20_2928,1,train
MAR20_293,1,train
MAR20_2931,1,train
MAR20_2932,1,train
MAR20_2933,1,train
MAR20_2934,1,train
MAR20_2935,1,train
MAR20_2936,1,train
MAR20_2939,1,train
MAR20_2940,1,train
MAR20_2941,1,train
MAR20_2942,1,train
MAR20_2945,1,train
MAR20_2946,1,train
MAR20_2947,1,train
MAR20_2948,1,train
MAR20_2949,1,train
MAR20_295,1,train
MAR20_2951,1,train
MAR20_2952,1,train
MAR20_2953,1,train
MAR20_2954,1,train
MAR20_2955,1,train
MAR20_2956,1,train
MAR20_2957,1,train
MAR20_2958,1,train
MAR20_2959,1,train
MAR20_296,1,train
MAR20_2960,1,train
MAR20_2961,1,train
MAR20_2962,1,train
MAR20_2963,1,train
MAR20_2964,1,train
MAR20_2965,1,train
MAR20_2967,1,train
MAR20_2969,1,train
MAR20_297,1,train
MAR20_2970,1,train
MAR20_2971,1,train
MAR20_2972,1,train
MAR20_2973,1,train
MAR20_2974,1,train
MAR20_2976,1,train
MAR20_2977,1,train
MAR20_2978,1,train
MAR20_2979,1,train
MAR20_298,1,train
MAR20_2980,1,train
MAR20_2981,1,train
MAR20_2982,1,train
MAR20_2983,1,train
MAR20_2984,1,train
MAR20_2985,1,train
MAR20_2986,1,train
MAR20_2987,1,train
MAR20_2988,1,train
MAR20_299,1,train
MAR20_2990,1,train
MAR20_2991,1,train
MAR20_2992,1,train
MAR20_2993,1,train
MAR20_2994,1,train
MAR20_2995,1,train
MAR20_2996,1,train
MAR20_2997,1,train
MAR20_2999,1,train
MAR20_3,1,train
MAR20_30,1,train
MAR20_3000,1,train
MAR20_3001,1,train
MAR20_3002,1,train
MAR20_3004,1,train
MAR20_3005,1,train
MAR20_3006,1,train
MAR20_3007,1,train
MAR20_3008,1,train
MAR20_301,1,train
MAR20_3011,1,train
MAR20_3012,1,train
MAR20_3013,1,train
MAR20_3014,1,train
MAR20_3015,1,train
MAR20_3016,1,train
MAR20_3017,1,train
MAR20_3018,1,train
MAR20_3019,1,train
MAR20_302,1,train
MAR20_3021,1,train
MAR20_3022,1,train
MAR20_3023,1,train
MAR20_3024,1,train
MAR20_3026,1,train
MAR20_3027,1,train
MAR20_3028,1,train
MAR20_303,1,train
MAR20_3032,1,train
MAR20_3033,1,train
MAR20_3034,1,train
MAR20_3035,1,train
MAR20_3036,1,train
MAR20_3037,1,train
MAR20_3038,1,train
MAR20_3039,1,train
MAR20_304,1,train
MAR20_3043,1,train
MAR20_3044,1,train
MAR20_3045,1,train
MAR20_3046,1,train
MAR20_3047,1,train
MAR20_3048,1,train
MAR20_3049,1,train
MAR20_305,1,train
MAR20_3050,1,train
MAR20_3051,1,train
MAR20_3052,1,train
MAR20_3053,1,train
MAR20_3054,1,train
MAR20_3056,1,train
MAR20_3057,1,train
MAR20_3058,1,train
MAR20_306,1,train
MAR20_3060,1,train
MAR20_3061,1,train
MAR20_3062,1,train
MAR20_3063,1,train
MAR20_3064,1,train
MAR20_3065,1,train
MAR20_3066,1,train
MAR20_3067,1,train
MAR20_3068,1,train
MAR20_307,1,train
MAR20_3070,1,train
MAR20_3071,1,train
MAR20_3072,1,train
MAR20_3073,1,train
MAR20_3074,1,train
MAR20_3075,1,train
MAR20_3078,1,train
MAR20_3079,1,train
MAR20_3080,1,train
MAR20_3081,1,train
MAR20_3082,1,train
MAR20_3083,1,train
MAR20_3084,1,train
MAR20_3085,1,train
MAR20_3086,1,train
MAR20_3087,1,train
MAR20_3088,1,train
MAR20_3089,1,train
MAR20_3090,1,train
MAR20_3091,1,train
MAR20_3092,1,train
MAR20_3093,1,train
MAR20_3094,1,train
MAR20_3095,1,train
MAR20_3096,1,train
MAR20_3097,1,train
MAR20_3098,1,train
MAR20_3099,1,train
MAR20_31,1,train
MAR20_310,1,train
MAR20_3102,1,train
MAR20_3103,1,train
MAR20_3104,1,train
MAR20_3106,1,train
MAR20_3109,1,train
MAR20_311,1,train
MAR20_3110,1,train
MAR20_3111,1,train
MAR20_3112,1,train
MAR20_3114,1,train
MAR20_3115,1,train
MAR20_3116,1,train
MAR20_3119,1,train
MAR20_312,1,train
MAR20_3120,1,train
MAR20_3121,1,train
MAR20_3122,1,train
MAR20_3123,1,train
MAR20_3125,1,train
MAR20_3126,1,train
MAR20_3127,1,train
MAR20_3129,1,train
MAR20_313,1,train
MAR20_3130,1,train
MAR20_3131,1,train
MAR20_3132,1,train
MAR20_3133,1,train
MAR20_3135,1,train
MAR20_3136,1,train
MAR20_3137,1,train
MAR20_314,1,train
MAR20_3140,1,train
MAR20_3141,1,train
MAR20_3142,1,train
MAR20_3144,1,train
MAR20_3145,1,train
MAR20_3147,1,train
MAR20_3148,1,train
MAR20_315,1,train
MAR20_3150,1,train
MAR20_3151,1,train
MAR20_3152,1,train
MAR20_3153,1,train
MAR20_3154,1,train
MAR20_3155,1,train
MAR20_3156,1,train
MAR20_3157,1,train
MAR20_3158,1,train
MAR20_3159,1,train
MAR20_316,1,train
MAR20_3160,1,train
MAR20_3161,1,train
MAR20_3162,1,train
MAR20_3163,1,train
MAR20_3164,1,train
MAR20_3166,1,train
MAR20_3167,1,train
MAR20_3168,1,train
MAR20_3169,1,train
MAR20_317,1,train
MAR20_3170,1,train
MAR20_3171,1,train
MAR20_3172,1,train
MAR20_3173,1,train
MAR20_3174,1,train
MAR20_3175,1,train
MAR20_3176,1,train
MAR20_3177,1,train
MAR20_3178,1,train
MAR20_318,1,train
MAR20_3181,1,train
MAR20_3182,1,train
MAR20_3183,1,train
MAR20_3184,1,train
MAR20_3185,1,train
MAR20_3186,1,train
MAR20_3187,1,train
MAR20_3188,1,train
MAR20_319,1,train
MAR20_3190,1,train
MAR20_3191,1,train
MAR20_3193,1,train
MAR20_3194,1,train
MAR20_3195,1,train
MAR20_3196,1,train
MAR20_3197,1,train
MAR20_3198,1,train
MAR20_32,1,train
MAR20_3200,1,train
MAR20_3202,1,train
MAR20_3203,1,train
MAR20_3204,1,train
MAR20_3205,1,train
MAR20_3206,1,train
MAR20_3207,1,train
MAR20_3208,1,train
MAR20_3209,1,train
MAR20_321,1,train
MAR20_3210,1,train
MAR20_3211,1,train
MAR20_3212,1,train
MAR20_3213,1,train
MAR20_3214,1,train
MAR20_3215,1,train
MAR20_3216,1,train
MAR20_3217,1,train
MAR20_3218,1,train
MAR20_3220,1,train
MAR20_3221,1,train
MAR20_3222,1,train
MAR20_3223,1,train
MAR20_3224,1,train
MAR20_3225,1,train
MAR20_3226,1,train
MAR20_3228,1,train
MAR20_323,1,train
MAR20_3230,1,train
MAR20_3231,1,train
MAR20_3232,1,train
MAR20_3233,1,train
MAR20_3235,1,train
MAR20_3236,1,train
MAR20_3237,1,train
MAR20_3239,1,train
MAR20_324,1,train
MAR20_3240,1,train
MAR20_3241,1,train
MAR20_3243,1,train
MAR20_3244,1,train
MAR20_3245,1,train
MAR20_3247,1,train
MAR20_3248,1,train
MAR20_325,1,train
MAR20_3250,1,train
MAR20_3251,1,train
MAR20_3252,1,train
MAR20_3253,1,train
MAR20_3255,1,train
MAR20_3256,1,train
MAR20_3257,1,train
MAR20_3258,1,train
MAR20_3259,1,train
MAR20_326,1,train
MAR20_3260,1,train
MAR20_3261,1,train
MAR20_3262,1,train
MAR20_3264,1,train
MAR20_3268,1,train
MAR20_3269,1,train
MAR20_327,1,train
MAR20_3270,1,train
MAR20_3271,1,train
MAR20_3272,1,train
MAR20_3273,1,train
MAR20_3274,1,train
MAR20_3275,1,train
MAR20_3276,1,train
MAR20_3278,1,train
MAR20_3279,1,train
MAR20_328,1,train
MAR20_3280,1,train
MAR20_3281,1,train
MAR20_3282,1,train
MAR20_3283,1,train
MAR20_3284,1,train
MAR20_3285,1,train
MAR20_3286,1,train
MAR20_3287,1,train
MAR20_3288,1,train
MAR20_3289,1,train
MAR20_329,1,train
MAR20_3290,1,train
MAR20_3291,1,train
MAR20_3292,1,train
MAR20_3293,1,train
MAR20_3294,1,train
MAR20_3296,1,train
MAR20_3297,1,train
MAR20_3298,1,train
MAR20_3299,1,train
MAR20_33,1,train
MAR20_3301,1,train
MAR20_3303,1,train
MAR20_3304,1,train
MAR20_3305,1,train
MAR20_3306,1,train
MAR20_3307,1,train
MAR20_3308,1,train
MAR20_3309,1,train
MAR20_3311,1,train
MAR20_3312,1,train
MAR20_3315,1,train
MAR20_3316,1,train
MAR20_3317,1,train
MAR20_3318,1,train
MAR20_3319,1,train
MAR20_332,1,train
MAR20_3320,1,train
MAR20_3321,1,train
MAR20_3322,1,train
MAR20_3323,1,train
MAR20_3325,1,train
MAR20_3329,1,train
MAR20_333,1,train
MAR20_3330,1,train
MAR20_3331,1,train
MAR20_3332,1,train
MAR20_3333,1,train
MAR20_3334,1,train
MAR20_3335,1,train
MAR20_3336,1,train
MAR20_3337,1,train
MAR20_3338,1,train
MAR20_3339,1,train
MAR20_3342,1,train
MAR20_3343,1,train
MAR20_3344,1,train
MAR20_3345,1,train
MAR20_3346,1,train
MAR20_3347,1,train
MAR20_3348,1,train
MAR20_3350,1,train
MAR20_3351,1,train
MAR20_3352,1,train
MAR20_3353,1,train
MAR20_3355,1,train
MAR20_3358,1,train
MAR20_3359,1,train
MAR20_336,1,train
MAR20_3360,1,train
MAR20_3364,1,train
MAR20_3366,1,train
MAR20_337,1,train
MAR20_3371,1,train
MAR20_3372,1,train
MAR20_3373,1,train
MAR20_3374,1,train
MAR20_3376,1,train
MAR20_3379,1,train
MAR20_338,1,train
MAR20_3381,1,train
MAR20_3382,1,train
MAR20_3384,1,train
MAR20_3386,1,train
MAR20_3387,1,train
MAR20_3388,1,train
MAR20_3389,1,train
MAR20_339,1,train
MAR20_3390,1,train
MAR20_3391,1,train
MAR20_3392,1,train
MAR20_3394,1,train
MAR20_3396,1,train
MAR20_3397,1,train
MAR20_3398,1,train
MAR20_3399,1,train
MAR20_340,1,train
MAR20_3401,1,train
MAR20_3402,1,train
MAR20_3403,1,train
MAR20_3404,1,train
MAR20_3405,1,train
MAR20_3406,1,train
MAR20_3407,1,train
MAR20_3408,1,train
MAR20_3409,1,train
MAR20_341,1,train
MAR20_3410,1,train
MAR20_3411,1,train
MAR20_3412,1,train
MAR20_3413,1,train
MAR20_3416,1,train
MAR20_3418,1,train
MAR20_342,1,train
MAR20_3421,1,train
MAR20_3422,1,train
MAR20_3423,1,train
MAR20_3424,1,train
MAR20_3425,1,train
MAR20_3426,1,train
MAR20_3428,1,train
MAR20_3429,1,train
MAR20_343,1,train
MAR20_3430,1,train
MAR20_3431,1,train
MAR20_3432,1,train
MAR20_3433,1,train
MAR20_3434,1,train
MAR20_3436,1,train
MAR20_3437,1,train
MAR20_3438,1,train
MAR20_3440,1,train
MAR20_3441,1,train
MAR20_3442,1,train
MAR20_3443,1,train
MAR20_3444,1,train
MAR20_3446,1,train
MAR20_3447,1,train
MAR20_3449,1,train
MAR20_345,1,train
MAR20_3450,1,train
MAR20_3451,1,train
MAR20_3452,1,train
MAR20_3453,1,train
MAR20_3454,1,train
MAR20_3455,1,train
MAR20_3456,1,train
MAR20_3457,1,train
MAR20_3458,1,train
MAR20_3459,1,train
MAR20_346,1,train
MAR20_3461,1,train
MAR20_3463,1,train
MAR20_3464,1,train
MAR20_3465,1,train
MAR20_3466,1,train
MAR20_3467,1,train
MAR20_3468,1,train
MAR20_347,1,train
MAR20_3471,1,train
MAR20_3472,1,train
MAR20_3474,1,train
MAR20_3475,1,train
MAR20_3476,1,train
MAR20_3477,1,train
MAR20_3478,1,train
MAR20_3479,1,train
MAR20_348,1,train
MAR20_3480,1,train
MAR20_3481,1,train
MAR20_3482,1,train
MAR20_3483,1,train
MAR20_3484,1,train
MAR20_3485,1,train
MAR20_3486,1,train
MAR20_3487,1,train
MAR20_3488,1,train
MAR20_3489,1,train
MAR20_349,1,train
MAR20_3490,1,train
MAR20_3491,1,train
MAR20_3493,1,train
MAR20_3494,1,train
MAR20_3495,1,train
MAR20_3496,1,train
MAR20_3497,1,train
MAR20_3498,1,train
MAR20_350,1,train
MAR20_3503,1,train
MAR20_3504,1,train
MAR20_3506,1,train
MAR20_3507,1,train
MAR20_3508,1,train
MAR20_351,1,train
MAR20_3510,1,train
MAR20_3511,1,train
MAR20_3513,1,train
MAR20_3514,1,train
MAR20_3515,1,train
MAR20_3516,1,train
MAR20_3517,1,train
