split,image_path,label_path,stem,scene_id,line_no,class_id,class_name,group,x_center,y_center,width_norm,height_norm,x1_norm,y1_norm,x2_norm,y2_norm,width_px,height_px,area_px,area_norm,aspect_ratio,candidate_flags,status
train,shiyan/data/images/train/MAR20_3011.jpg,shiyan/data/labels/train/MAR20_3011.txt,MAR20_3011,MAR20_3011,14,12,A9_P-3C,aircraft,0.308125,0.16625,0.13625,0.1525,0.24,0.09000000000000001,0.37625,0.2425,109.00000000000001,122.0,13298.000000000002,0.020778125,0.8934426229508198,,ok
train,shiyan/data/images/train/MAR20_3011.jpg,shiyan/data/labels/train/MAR20_3011.txt,MAR20_3011,MAR20_3011,15,12,A9_P-3C,aircraft,0.169375,0.259375,0.13375,0.15625,0.1025,0.18125000000000002,0.23625000000000002,0.3375,107.0,125.0,13375.0,0.020898437500000002,0.8560000000000001,,ok
train,shiyan/data/images/train/MAR20_3012.jpg,shiyan/data/labels/train/MAR20_3012.txt,MAR20_3012,MAR20_3012,1,17,A14_KC-135,aircraft,0.358125,0.131875,0.14625,0.16625,0.28500000000000003,0.04874999999999999,0.43125,0.215,117.0,133.0,15561.0,0.0243140625,0.8796992481203006,,ok
train,shiyan/data/images/train/MAR20_3012.jpg,shiyan/data/labels/train/MAR20_3012.txt,MAR20_3012,MAR20_3012,2,17,A14_KC-135,aircraft,0.16375,0.77125,0.1625,0.1625,0.0825,0.69,0.245,0.8525,130.0,130.0,16900.0,0.026406250000000003,1.0,,ok
train,shiyan/data/images/train/MAR20_3012.jpg,shiyan/data/labels/train/MAR20_3012.txt,MAR20_3012,MAR20_3012,3,17,A14_KC-135,aircraft,0.42,0.7725,0.1525,0.17,0.34375,0.6875,0.49624999999999997,0.8574999999999999,122.0,136.0,16592.0,0.025925,0.8970588235294117,,ok
train,shiyan/data/images/train/MAR20_3012.jpg,shiyan/data/labels/train/MAR20_3012.txt,MAR20_3012,MAR20_3012,4,17,A14_KC-135,aircraft,0.67,0.68,0.15,0.165,0.5950000000000001,0.5975,0.745,0.7625000000000001,120.0,132.0,15840.0,0.02475,0.9090909090909091,,ok
train,shiyan/data/images/train/MAR20_3012.jpg,shiyan/data/labels/train/MAR20_3012.txt,MAR20_3012,MAR20_3012,5,14,A11_E-8,aircraft,0.810625,0.68125,0.15625,0.16,0.7325,0.6012500000000001,0.88875,0.76125,125.0,128.0,16000.0,0.025,0.9765625,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,1,17,A14_KC-135,aircraft,0.2975,0.15,0.1225,0.1025,0.23625,0.09875,0.35875,0.20124999999999998,98.0,82.0,8036.0,0.01255625,1.1951219512195121,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,2,17,A14_KC-135,aircraft,0.29125,0.2775,0.1075,0.1025,0.23750000000000002,0.22625000000000003,0.34500000000000003,0.32875000000000004,86.0,82.0,7052.0,0.011018749999999999,1.048780487804878,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,3,17,A14_KC-135,aircraft,0.2825,0.415,0.1125,0.1025,0.22624999999999998,0.36374999999999996,0.33875,0.46625,90.0,82.0,7380.0,0.01153125,1.0975609756097562,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,4,17,A14_KC-135,aircraft,0.275625,0.551875,0.11125,0.12375,0.22,0.49,0.33125,0.61375,89.0,99.0,8811.0,0.0137671875,0.898989898989899,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,5,17,A14_KC-135,aircraft,0.273125,0.689375,0.11125,0.12375,0.2175,0.6275,0.32875,0.75125,89.0,99.0,8811.0,0.0137671875,0.898989898989899,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,6,17,A14_KC-135,aircraft,0.393125,0.90625,0.11375,0.1175,0.33625,0.8475,0.45,0.965,91.0,94.0,8554.0,0.013365624999999999,0.9680851063829788,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,7,17,A14_KC-135,aircraft,0.540625,0.916875,0.12375,0.12625,0.47875,0.85375,0.6025,0.98,99.0,101.0,9999.0,0.0156234375,0.9801980198019802,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,8,17,A14_KC-135,aircraft,0.660625,0.921875,0.11875,0.12125,0.6012500000000001,0.86125,0.72,0.9825,95.0,97.0,9215.0,0.0143984375,0.979381443298969,,ok
train,shiyan/data/images/train/MAR20_3013.jpg,shiyan/data/labels/train/MAR20_3013.txt,MAR20_3013,MAR20_3013,9,17,A14_KC-135,aircraft,0.793125,0.9275,0.11875,0.12,0.73375,0.8674999999999999,0.8524999999999999,0.9875,95.0,96.0,9120.0,0.014249999999999999,0.9895833333333334,,ok
train,shiyan/data/images/train/MAR20_3014.jpg,shiyan/data/labels/train/MAR20_3014.txt,MAR20_3014,MAR20_3014,1,20,A17_TU-95,aircraft,0.824375,0.34,0.27125,0.2775,0.68875,0.20125,0.96,0.47875,217.0,222.00000000000003,48174.00000000001,0.075271875,0.9774774774774774,,ok
train,shiyan/data/images/train/MAR20_3014.jpg,shiyan/data/labels/train/MAR20_3014.txt,MAR20_3014,MAR20_3014,2,15,A12_TU-22,aircraft,0.6175,0.3025,0.1375,0.2175,0.5487500000000001,0.19374999999999998,0.68625,0.41125,110.00000000000001,174.0,19140.000000000004,0.029906250000000002,0.632183908045977,,ok
train,shiyan/data/images/train/MAR20_3014.jpg,shiyan/data/labels/train/MAR20_3014.txt,MAR20_3014,MAR20_3014,3,15,A12_TU-22,aircraft,0.289375,0.5575,0.18625,0.2025,0.19624999999999998,0.45625,0.3825,0.65875,149.0,162.0,24138.0,0.037715625,0.9197530864197531,,ok
train,shiyan/data/images/train/MAR20_3014.jpg,shiyan/data/labels/train/MAR20_3014.txt,MAR20_3014,MAR20_3014,4,15,A12_TU-22,aircraft,0.1925,0.624375,0.1675,0.21375,0.10875,0.5175000000000001,0.27625,0.73125,134.0,171.0,22914.0,0.035803125,0.7836257309941521,,ok
train,shiyan/data/images/train/MAR20_3015.jpg,shiyan/data/labels/train/MAR20_3015.txt,MAR20_3015,MAR20_3015,1,4,A1_SU-35,aircraft,0.85,0.17625,0.175,0.115,0.7625,0.11875,0.9375,0.23374999999999999,140.0,92.0,12880.0,0.020125,1.5217391304347825,,ok
train,shiyan/data/images/train/MAR20_3015.jpg,shiyan/data/labels/train/MAR20_3015.txt,MAR20_3015,MAR20_3015,2,4,A1_SU-35,aircraft,0.824375,0.32625,0.17875,0.125,0.735,0.26375,0.91375,0.38875,143.0,100.0,14300.0,0.02234375,1.43,,ok
train,shiyan/data/images/train/MAR20_3015.jpg,shiyan/data/labels/train/MAR20_3015.txt,MAR20_3015,MAR20_3015,3,4,A1_SU-35,aircraft,0.80625,0.50125,0.1825,0.1175,0.7150000000000001,0.4425,0.8975,0.5599999999999999,146.0,94.0,13724.0,0.021443749999999998,1.5531914893617023,,ok
train,shiyan/data/images/train/MAR20_3015.jpg,shiyan/data/labels/train/MAR20_3015.txt,MAR20_3015,MAR20_3015,4,4,A1_SU-35,aircraft,0.788125,0.675,0.16875,0.12,0.70375,0.615,0.8724999999999999,0.7350000000000001,135.0,96.0,12960.0,0.02025,1.4062500000000002,,ok
train,shiyan/data/images/train/MAR20_3015.jpg,shiyan/data/labels/train/MAR20_3015.txt,MAR20_3015,MAR20_3015,5,4,A1_SU-35,aircraft,0.76,0.841875,0.17,0.11875,0.675,0.7825000000000001,0.845,0.90125,136.0,95.0,12920.0,0.0201875,1.4315789473684213,,ok
train,shiyan/data/images/train/MAR20_3016.jpg,shiyan/data/labels/train/MAR20_3016.txt,MAR20_3016,MAR20_3016,1,17,A14_KC-135,aircraft,0.24875,0.504375,0.185,0.20875,0.15625,0.4,0.34125,0.60875,148.0,167.0,24716.0,0.03861875,0.8862275449101796,,ok
train,shiyan/data/images/train/MAR20_3016.jpg,shiyan/data/labels/train/MAR20_3016.txt,MAR20_3016,MAR20_3016,2,17,A14_KC-135,aircraft,0.475625,0.575625,0.18375,0.19875,0.38375000000000004,0.47625000000000006,0.5675,0.675,147.0,159.0,23373.0,0.0365203125,0.9245283018867924,,ok
train,shiyan/data/images/train/MAR20_3017.jpg,shiyan/data/labels/train/MAR20_3017.txt,MAR20_3017,MAR20_3017,1,5,A2_C-130,aircraft,0.75875,0.50375,0.2425,0.295,0.6375000000000001,0.35625000000000007,0.88,0.65125,194.0,236.0,45784.0,0.07153749999999999,0.8220338983050848,,ok
train,shiyan/data/images/train/MAR20_3017.jpg,shiyan/data/labels/train/MAR20_3017.txt,MAR20_3017,MAR20_3017,2,12,A9_P-3C,aircraft,0.25875,0.148125,0.24,0.24125,0.13874999999999998,0.02750000000000001,0.37875,0.26875,192.0,193.0,37056.0,0.05789999999999999,0.9948186528497409,,ok
train,shiyan/data/images/train/MAR20_3017.jpg,shiyan/data/labels/train/MAR20_3017.txt,MAR20_3017,MAR20_3017,3,12,A9_P-3C,aircraft,0.519375,0.735625,0.23125,0.27375,0.40375000000000005,0.59875,0.635,0.8724999999999999,185.0,219.0,40515.0,0.0633046875,0.8447488584474886,,ok
train,shiyan/data/images/train/MAR20_3018.jpg,shiyan/data/labels/train/MAR20_3018.txt,MAR20_3018,MAR20_3018,1,12,A9_P-3C,aircraft,0.7725,0.065,0.1,0.1,0.7224999999999999,0.015,0.8225,0.115,80.0,80.0,6400.0,0.010000000000000002,1.0,,ok
train,shiyan/data/images/train/MAR20_3018.jpg,shiyan/data/labels/train/MAR20_3018.txt,MAR20_3018,MAR20_3018,2,12,A9_P-3C,aircraft,0.050625,0.40375,0.09125,0.09,0.0050000000000000044,0.35875,0.09625,0.44875,73.0,72.0,5256.0,0.0082125,1.0138888888888888,,ok
train,shiyan/data/images/train/MAR20_3018.jpg,shiyan/data/labels/train/MAR20_3018.txt,MAR20_3018,MAR20_3018,3,12,A9_P-3C,aircraft,0.453125,0.62375,0.09125,0.1,0.4075,0.57375,0.49875,0.6737500000000001,73.0,80.0,5840.0,0.009125,0.9125,,ok
train,shiyan/data/images/train/MAR20_3018.jpg,shiyan/data/labels/train/MAR20_3018.txt,MAR20_3018,MAR20_3018,4,12,A9_P-3C,aircraft,0.69625,0.620625,0.0925,0.10375,0.65,0.56875,0.7425,0.6725,74.0,83.0,6142.0,0.009596875,0.891566265060241,,ok
train,shiyan/data/images/train/MAR20_3018.jpg,shiyan/data/labels/train/MAR20_3018.txt,MAR20_3018,MAR20_3018,5,12,A9_P-3C,aircraft,0.835,0.903125,0.09,0.09125,0.7899999999999999,0.8574999999999999,0.88,0.94875,72.0,73.0,5256.0,0.0082125,0.9863013698630136,,ok
train,shiyan/data/images/train/MAR20_3019.jpg,shiyan/data/labels/train/MAR20_3019.txt,MAR20_3019,MAR20_3019,1,12,A9_P-3C,aircraft,0.82125,0.688125,0.2,0.17875,0.7212500000000001,0.59875,0.92125,0.7775,160.0,143.0,22880.0,0.03575,1.118881118881119,,ok
train,shiyan/data/images/train/MAR20_3019.jpg,shiyan/data/labels/train/MAR20_3019.txt,MAR20_3019,MAR20_3019,2,12,A9_P-3C,aircraft,0.7325,0.915625,0.19,0.16875,0.6375000000000001,0.83125,0.8275,1.0,152.0,135.0,20520.0,0.0320625,1.1259259259259258,edge_touching_box,ok
train,shiyan/data/images/train/MAR20_3019.jpg,shiyan/data/labels/train/MAR20_3019.txt,MAR20_3019,MAR20_3019,3,5,A2_C-130,aircraft,0.291875,0.750625,0.17625,0.24875,0.20375,0.62625,0.38,0.875,141.0,199.0,28059.0,0.0438421875,0.7085427135678392,,ok
train,shiyan/data/images/train/MAR20_302.jpg,shiyan/data/labels/train/MAR20_302.txt,MAR20_302,MAR20_302,1,11,A8_B-52,aircraft,0.056667,0.110135,0.088571,0.131081,0.012381500000000004,0.044594499999999995,0.1009525,0.17567549999999998,92.99955,96.99994000000001,9020.950770027,0.011609975251,0.6756967066165195,,ok
train,shiyan/data/images/train/MAR20_302.jpg,shiyan/data/labels/train/MAR20_302.txt,MAR20_302,MAR20_302,2,11,A8_B-52,aircraft,0.52,0.673649,0.095238,0.12027,0.472381,0.613514,0.567619,0.7337840000000001,99.9999,88.99980000000001,8899.97110002,0.011454274260000001,0.7918682963332502,,ok
train,shiyan/data/images/train/MAR20_302.jpg,shiyan/data/labels/train/MAR20_302.txt,MAR20_302,MAR20_302,3,11,A8_B-52,aircraft,0.74619,0.222297,0.098095,0.12027,0.6971425,0.162162,0.7952375,0.282432,102.99975,88.99980000000001,9166.95715005,0.011797885650000001,0.815623181175688,,ok
train,shiyan/data/images/train/MAR20_302.jpg,shiyan/data/labels/train/MAR20_302.txt,MAR20_302,MAR20_302,4,11,A8_B-52,aircraft,0.871429,0.349324,0.085714,0.136486,0.828572,0.281081,0.914286,0.417567,89.9997,100.99964,9089.937300108,0.011698761004,0.6280058027929605,,ok
train,shiyan/data/images/train/MAR20_302.jpg,shiyan/data/labels/train/MAR20_302.txt,MAR20_302,MAR20_302,5,11,A8_B-52,aircraft,0.800476,0.559459,0.092381,0.110811,0.7542854999999999,0.5040535,0.8466665,0.6148645,97.00005,82.00014,7954.017680007,0.010236830991000001,0.833680771764536,,ok
train,shiyan/data/images/train/MAR20_302.jpg,shiyan/data/labels/train/MAR20_302.txt,MAR20_302,MAR20_302,6,11,A8_B-52,aircraft,0.936667,0.497297,0.098095,0.113514,0.8876195,0.44054,0.9857145,0.554054,102.99975,84.00036,8652.016079910001,0.01113515583,0.8641665345243759,,ok
train,shiyan/data/images/train/MAR20_3021.jpg,shiyan/data/labels/train/MAR20_3021.txt,MAR20_3021,MAR20_3021,1,16,A13_F-15,aircraft,0.393125,0.08625,0.17125,0.1325,0.3075,0.01999999999999999,0.47875,0.1525,137.0,106.0,14522.0,0.022690625000000002,1.2924528301886793,,ok
train,shiyan/data/images/train/MAR20_3021.jpg,shiyan/data/labels/train/MAR20_3021.txt,MAR20_3021,MAR20_3021,2,8,A5_F-16,aircraft,0.398125,0.22625,0.12375,0.0875,0.33625,0.1825,0.46,0.27,99.0,70.0,6930.0,0.010828125,1.4142857142857144,,ok
train,shiyan/data/images/train/MAR20_3021.jpg,shiyan/data/labels/train/MAR20_3021.txt,MAR20_3021,MAR20_3021,3,8,A5_F-16,aircraft,0.484375,0.930625,0.13125,0.09125,0.41875,0.885,0.55,0.9762500000000001,105.0,73.0,7665.0,0.0119765625,1.4383561643835618,,ok
train,shiyan/data/images/train/MAR20_3022.jpg,shiyan/data/labels/train/MAR20_3022.txt,MAR20_3022,MAR20_3022,1,17,A14_KC-135,aircraft,0.405,0.2275,0.1275,0.1375,0.34125000000000005,0.15875,0.46875,0.29625,102.0,110.00000000000001,11220.000000000002,0.01753125,0.9272727272727272,,ok
train,shiyan/data/images/train/MAR20_3022.jpg,shiyan/data/labels/train/MAR20_3022.txt,MAR20_3022,MAR20_3022,2,17,A14_KC-135,aircraft,0.21375,0.63625,0.1225,0.13,0.1525,0.57125,0.275,0.7012499999999999,98.0,104.0,10192.0,0.015925,0.9423076923076923,,ok
train,shiyan/data/images/train/MAR20_3022.jpg,shiyan/data/labels/train/MAR20_3022.txt,MAR20_3022,MAR20_3022,3,17,A14_KC-135,aircraft,0.649375,0.730625,0.12125,0.14375,0.58875,0.65875,0.7100000000000001,0.8025,97.0,114.99999999999999,11154.999999999998,0.0174296875,0.8434782608695652,,ok
train,shiyan/data/images/train/MAR20_3022.jpg,shiyan/data/labels/train/MAR20_3022.txt,MAR20_3022,MAR20_3022,4,17,A14_KC-135,aircraft,0.78125,0.75875,0.1225,0.1325,0.72,0.6925,0.8425,0.8250000000000001,98.0,106.0,10388.0,0.01623125,0.9245283018867924,,ok
train,shiyan/data/images/train/MAR20_3022.jpg,shiyan/data/labels/train/MAR20_3022.txt,MAR20_3022,MAR20_3022,5,17,A14_KC-135,aircraft,0.918125,0.79,0.11875,0.1425,0.85875,0.71875,0.9774999999999999,0.8612500000000001,95.0,113.99999999999999,10829.999999999998,0.016921875,0.8333333333333334,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,1,19,A16_FA-18,aircraft,0.81,0.055625,0.1225,0.06875,0.74875,0.021249999999999998,0.8712500000000001,0.09,98.0,55.00000000000001,5390.000000000001,0.008421875,1.7818181818181817,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,2,19,A16_FA-18,aircraft,0.899375,0.27375,0.12875,0.0725,0.8350000000000001,0.2375,0.96375,0.31,103.0,57.99999999999999,5973.999999999999,0.009334374999999999,1.7758620689655173,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,3,19,A16_FA-18,aircraft,0.4425,0.251875,0.1125,0.09125,0.38625,0.20625000000000002,0.49875,0.2975,90.0,73.0,6570.0,0.010265625,1.2328767123287672,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,4,19,A16_FA-18,aircraft,0.558125,0.514375,0.13125,0.10125,0.4925,0.46375,0.62375,0.5650000000000001,105.0,81.0,8505.0,0.013289062500000002,1.2962962962962963,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,5,19,A16_FA-18,aircraft,0.593125,0.61,0.12125,0.0825,0.5325,0.56875,0.65375,0.65125,97.0,66.0,6402.0,0.010003125,1.4696969696969695,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,6,19,A16_FA-18,aircraft,0.704375,0.88,0.11375,0.1,0.6475,0.83,0.76125,0.93,91.0,80.0,7280.0,0.011375000000000001,1.1375,,ok
train,shiyan/data/images/train/MAR20_3023.jpg,shiyan/data/labels/train/MAR20_3023.txt,MAR20_3023,MAR20_3023,7,19,A16_FA-18,aircraft,0.109375,0.37625,0.12125,0.095,0.04875,0.32875,0.16999999999999998,0.42374999999999996,97.0,76.0,7372.0,0.01151875,1.276315789473684,,ok
train,shiyan/data/images/train/MAR20_3024.jpg,shiyan/data/labels/train/MAR20_3024.txt,MAR20_3024,MAR20_3024,1,7,A4_C-5,aircraft,0.550625,0.314375,0.27125,0.18375,0.41500000000000004,0.22250000000000003,0.68625,0.40625,217.0,147.0,31899.0,0.049842187499999996,1.4761904761904763,,ok
train,shiyan/data/images/train/MAR20_3024.jpg,shiyan/data/labels/train/MAR20_3024.txt,MAR20_3024,MAR20_3024,2,7,A4_C-5,aircraft,0.594375,0.585,0.26375,0.185,0.4625,0.49249999999999994,0.72625,0.6775,211.0,148.0,31228.0,0.04879375,1.4256756756756757,,ok
train,shiyan/data/images/train/MAR20_3024.jpg,shiyan/data/labels/train/MAR20_3024.txt,MAR20_3024,MAR20_3024,3,7,A4_C-5,aircraft,0.62875,0.8,0.265,0.185,0.49625,0.7075,0.76125,0.8925000000000001,212.0,148.0,31376.0,0.049025,1.4324324324324325,,ok
train,shiyan/data/images/train/MAR20_3026.jpg,shiyan/data/labels/train/MAR20_3026.txt,MAR20_3026,MAR20_3026,1,8,A5_F-16,aircraft,0.8175,0.1625,0.09,0.13,0.7725,0.0975,0.8625,0.2275,72.0,104.0,7488.0,0.0117,0.6923076923076923,,ok
train,shiyan/data/images/train/MAR20_3026.jpg,shiyan/data/labels/train/MAR20_3026.txt,MAR20_3026,MAR20_3026,2,8,A5_F-16,aircraft,0.135625,0.73375,0.09875,0.13,0.08625,0.66875,0.185,0.7987500000000001,79.0,104.0,8216.0,0.012837500000000002,0.7596153846153846,,ok
train,shiyan/data/images/train/MAR20_3027.jpg,shiyan/data/labels/train/MAR20_3027.txt,MAR20_3027,MAR20_3027,1,20,A17_TU-95,aircraft,0.464375,0.465625,0.16375,0.15125,0.38249999999999995,0.39,0.54625,0.54125,131.0,121.0,15851.0,0.0247671875,1.0826446280991737,,ok
train,shiyan/data/images/train/MAR20_3027.jpg,shiyan/data/labels/train/MAR20_3027.txt,MAR20_3027,MAR20_3027,2,20,A17_TU-95,aircraft,0.329375,0.51625,0.14375,0.15,0.25749999999999995,0.44125,0.40125,0.5912499999999999,114.99999999999999,120.0,13799.999999999998,0.0215625,0.9583333333333333,,ok
train,shiyan/data/images/train/MAR20_3027.jpg,shiyan/data/labels/train/MAR20_3027.txt,MAR20_3027,MAR20_3027,3,20,A17_TU-95,aircraft,0.63375,0.436875,0.165,0.15625,0.55125,0.35875,0.71625,0.515,132.0,125.0,16500.0,0.025781250000000002,1.056,,ok
train,shiyan/data/images/train/MAR20_3027.jpg,shiyan/data/labels/train/MAR20_3027.txt,MAR20_3027,MAR20_3027,4,20,A17_TU-95,aircraft,0.81,0.41,0.165,0.155,0.7275,0.33249999999999996,0.8925000000000001,0.4875,132.0,124.0,16368.0,0.025575,1.0645161290322582,,ok
train,shiyan/data/images/train/MAR20_3028.jpg,shiyan/data/labels/train/MAR20_3028.txt,MAR20_3028,MAR20_3028,1,17,A14_KC-135,aircraft,0.126875,0.28125,0.20625,0.2225,0.023749999999999993,0.16999999999999998,0.22999999999999998,0.3925,165.0,178.0,29370.0,0.045890625,0.9269662921348314,,ok
train,shiyan/data/images/train/MAR20_3028.jpg,shiyan/data/labels/train/MAR20_3028.txt,MAR20_3028,MAR20_3028,2,17,A14_KC-135,aircraft,0.363125,0.365,0.20625,0.21,0.26,0.26,0.46624999999999994,0.47,165.0,168.0,27720.0,0.0433125,0.9821428571428571,,ok
train,shiyan/data/images/train/MAR20_3028.jpg,shiyan/data/labels/train/MAR20_3028.txt,MAR20_3028,MAR20_3028,3,17,A14_KC-135,aircraft,0.63875,0.47625,0.205,0.2125,0.53625,0.37,0.7412500000000001,0.5825,164.0,170.0,27880.0,0.0435625,0.9647058823529412,,ok
train,shiyan/data/images/train/MAR20_3028.jpg,shiyan/data/labels/train/MAR20_3028.txt,MAR20_3028,MAR20_3028,4,17,A14_KC-135,aircraft,0.884375,0.566875,0.20375,0.20625,0.7825,0.46375,0.9862500000000001,0.67,163.0,165.0,26895.0,0.0420234375,0.9878787878787879,,ok
train,shiyan/data/images/train/MAR20_303.jpg,shiyan/data/labels/train/MAR20_303.txt,MAR20_303,MAR20_303,1,5,A2_C-130,aircraft,0.488903,0.125774,0.131936,0.110285,0.42293499999999995,0.0706315,0.554871,0.18091649999999998,107.000096,88.999995,9523.008008999519,0.014550561759999999,1.1963186290066645,,ok
train,shiyan/data/images/train/MAR20_303.jpg,shiyan/data/labels/train/MAR20_303.txt,MAR20_303,MAR20_303,2,5,A2_C-130,aircraft,0.429716,0.804833,0.136868,0.115242,0.361282,0.747212,0.49815,0.862454,110.99994799999999,93.000294,10323.02779798471,0.015772942055999998,1.1876572777286059,,ok
train,shiyan/data/images/train/MAR20_303.jpg,shiyan/data/labels/train/MAR20_303.txt,MAR20_303,MAR20_303,3,5,A2_C-130,aircraft,0.580148,0.745353,0.1418,0.107807,0.509248,0.6914495,0.651048,0.7992565,114.99980000000001,87.000249,10005.0112349502,0.015287032600000002,1.3153134768614283,,ok
train,shiyan/data/images/train/MAR20_303.jpg,shiyan/data/labels/train/MAR20_303.txt,MAR20_303,MAR20_303,4,5,A2_C-130,aircraft,0.724414,0.680297,0.136868,0.104089,0.65598,0.6282525,0.792848,0.7323415000000001,110.99994799999999,83.999823,9323.975985009203,0.014246453251999998,1.314913199281384,,ok
train,shiyan/data/images/train/MAR20_3032.jpg,shiyan/data/labels/train/MAR20_3032.txt,MAR20_3032,MAR20_3032,1,15,A12_TU-22,aircraft,0.1,0.685,0.19,0.1925,0.0050000000000000044,0.5887500000000001,0.195,0.78125,152.0,154.0,23408.0,0.036575,0.987012987012987,,ok
train,shiyan/data/images/train/MAR20_3032.jpg,shiyan/data/labels/train/MAR20_3032.txt,MAR20_3032,MAR20_3032,2,20,A17_TU-95,aircraft,0.171875,0.5725,0.26875,0.24,0.037500000000000006,0.4525,0.30625,0.6925,215.0,192.0,41280.0,0.0645,1.1197916666666667,,ok
train,shiyan/data/images/train/MAR20_3033.jpg,shiyan/data/labels/train/MAR20_3033.txt,MAR20_3033,MAR20_3033,1,20,A17_TU-95,aircraft,0.19,0.90625,0.1825,0.1875,0.09875,0.8125,0.28125,1.0,146.0,150.0,21900.0,0.03421875,0.9733333333333333,edge_touching_box,ok
train,shiyan/data/images/train/MAR20_3033.jpg,shiyan/data/labels/train/MAR20_3033.txt,MAR20_3033,MAR20_3033,2,20,A17_TU-95,aircraft,0.699375,0.818125,0.18875,0.18125,0.605,0.7275,0.79375,0.90875,151.0,145.0,21895.0,0.0342109375,1.0413793103448277,,ok
train,shiyan/data/images/train/MAR20_3034.jpg,shiyan/data/labels/train/MAR20_3034.txt,MAR20_3034,MAR20_3034,1,23,A20_SU-24,aircraft,0.576875,0.21,0.07625,0.12,0.5387500000000001,0.15,0.615,0.27,61.0,96.0,5856.0,0.00915,0.6354166666666666,,ok
train,shiyan/data/images/train/MAR20_3034.jpg,shiyan/data/labels/train/MAR20_3034.txt,MAR20_3034,MAR20_3034,2,23,A20_SU-24,aircraft,0.59,0.626875,0.075,0.13125,0.5525,0.5612499999999999,0.6275,0.6925,60.0,105.0,6300.0,0.00984375,0.5714285714285714,,ok
train,shiyan/data/images/train/MAR20_3034.jpg,shiyan/data/labels/train/MAR20_3034.txt,MAR20_3034,MAR20_3034,3,23,A20_SU-24,aircraft,0.251875,0.498125,0.08125,0.12875,0.21125000000000002,0.43374999999999997,0.29250000000000004,0.5625,65.0,103.0,6695.0,0.010460937500000001,0.6310679611650486,,ok
train,shiyan/data/images/train/MAR20_3035.jpg,shiyan/data/labels/train/MAR20_3035.txt,MAR20_3035,MAR20_3035,1,8,A5_F-16,aircraft,0.2425,0.478125,0.15,0.22125,0.16749999999999998,0.36750000000000005,0.3175,0.58875,120.0,177.0,21240.0,0.0331875,0.6779661016949152,,ok
train,shiyan/data/images/train/MAR20_3035.jpg,shiyan/data/labels/train/MAR20_3035.txt,MAR20_3035,MAR20_3035,2,8,A5_F-16,aircraft,0.701875,0.56,0.14875,0.2125,0.6275000000000001,0.45375000000000004,0.77625,0.66625,119.0,170.0,20230.0,0.031609374999999995,0.7,,ok
train,shiyan/data/images/train/MAR20_3035.jpg,shiyan/data/labels/train/MAR20_3035.txt,MAR20_3035,MAR20_3035,3,8,A5_F-16,aircraft,0.925,0.605625,0.15,0.21125,0.8500000000000001,0.5,1.0,0.7112499999999999,120.0,169.0,20280.0,0.0316875,0.7100591715976331,edge_touching_box,ok
train,shiyan/data/images/train/MAR20_3036.jpg,shiyan/data/labels/train/MAR20_3036.txt,MAR20_3036,MAR20_3036,1,23,A20_SU-24,aircraft,0.586875,0.0525,0.18375,0.09,0.49500000000000005,0.0075,0.6787500000000001,0.0975,147.0,72.0,10584.0,0.0165375,2.0416666666666665,,ok
train,shiyan/data/images/train/MAR20_3036.jpg,shiyan/data/labels/train/MAR20_3036.txt,MAR20_3036,MAR20_3036,2,23,A20_SU-24,aircraft,0.53875,0.33,0.1825,0.0925,0.44749999999999995,0.28375,0.6299999999999999,0.37625000000000003,146.0,74.0,10804.0,0.01688125,1.972972972972973,,ok
